long,long,long,long,float,float,float,flags,long,long,long,
26874,1120,8,571,7958.2109375,2660.56567383,651.071228027,0x0,0,0,0,
26875,1120,9,571,7728.11035156,2554.22216797,640.654968262,0x0,0,0,0,
26876,1120,10,571,7532.11181641,2445.39038086,640.654968262,0x0,0,0,0,
26877,1120,11,571,7292.9375,2229.12939453,640.654968262,0x0,0,0,0,
26878,1120,12,571,7185.62353516,2066.81689453,662.433105469,0x0,0,0,0,
26879,1120,13,571,7128.58349609,1974.63891602,664.905578613,0x0,0,0,0,
26880,1120,14,571,7075.89306641,1894.00585938,664.905578613,0x0,0,0,0,
26881,1120,15,571,7000.27587891,1837.06555176,664.905578613,0x0,0,0,0,
26882,1120,16,571,6877.93505859,1761.45849609,664.905578613,0x0,0,0,0,
26883,1120,17,571,6761.625,1684.32653809,634.90612793,0x0,0,0,0,
26884,1120,18,571,6681.50537109,1544.88793945,583.406738281,0x0,0,0,0,
26885,1120,19,571,6651.41308594,1238.91760254,487.852386475,0x0,0,0,0,
26886,1120,20,571,6592.296875,1003.84692383,480.907928467,0x0,0,0,0,
26887,1120,21,571,6558.15478516,746.018371582,529.963928223,0x0,0,0,0,
26888,1120,22,571,6516.67626953,406.867523193,522.88067627,0x0,0,0,0,
26889,1120,23,571,6473.78320312,294.652770996,522.047363281,0x0,0,0,0,
26890,1120,24,571,6389.77197266,200.179153442,491.158538818,0x0,0,0,0,
26891,1120,25,571,6324.03369141,89.6188430786,449.380767822,0x0,0,0,0,
26892,1120,26,571,6280.96337891,15.5299482346,427.470825195,0x0,0,0,0,
26893,1120,27,571,6243.69628906,-11.985080719,427.470825195,0x0,0,0,0,
26894,1120,28,571,6209.43798828,-35.2637825012,419.611236572,0x0,0,0,0,
26895,1120,29,571,6185.12646484,-50.1225585938,404.306243896,0x0,0,0,0,
26896,1120,30,571,6165.72558594,-60.2016601563,390.334655762,0x0,0,0,0,
26927,1121,0,571,6165.72558594,-60.2016601563,390.334655762,0x0,0,0,0,
26926,1121,1,571,6165.19384766,-48.5815429688,393.677307129,0x0,0,0,0,
26925,1121,2,571,6153.26806641,-30.3854160309,400.333953857,0x0,0,0,0,
26924,1121,3,571,6125.37548828,-5.69400978088,410.054534912,0x0,0,0,0,
26923,1121,4,571,6097.52148438,23.6360683441,419.359863281,0x0,0,0,0,
26922,1121,5,571,6108.49902344,68.2083892822,438.714263916,0x0,0,0,0,
26921,1121,6,571,6178.86865234,131.012283325,464.408538818,0x0,0,0,0,
26920,1121,7,571,6347.89648438,221.2212677,501.270019531,0x0,0,0,0,
26919,1121,8,571,6509.68164063,330.216796875,531.353088379,0x0,0,0,0,
26918,1121,9,571,6574.69580078,726.55645752,528.519592285,0x0,0,0,0,
26917,1121,10,571,6635.76416016,964.744445801,475.130157471,0x0,0,0,0,
26916,1121,11,571,6669.28955078,1279.9888916,478.269042969,0x0,0,0,0,
26915,1121,12,571,6696.25,1530.41540527,581.156738281,0x0,0,0,0,
26914,1121,13,571,6778.05322266,1676.44128418,637.184387207,0x0,0,0,0,
26913,1121,14,571,6896.33203125,1759.7421875,668.79473877,0x0,0,0,0,
26912,1121,15,571,7048.78759766,1835.9486084,665.627868652,0x0,0,0,0,
26911,1121,16,571,7163.82617188,1924.84179688,668.905822754,0x0,0,0,0,
26910,1121,17,571,7249.98242188,2018.78845215,667.405944824,0x0,0,0,0,
26909,1121,18,571,7396.12841797,2166.29785156,660.794372559,0x0,0,0,0,
26908,1121,19,571,7492.13037109,2281.89453125,635.738342285,0x0,0,0,0,
26907,1121,20,571,7611.14941406,2409.40039063,629.044250488,0x0,0,0,0,
26906,1121,21,571,7759.67626953,2489.42114258,638.933166504,0x0,0,0,0,
26905,1121,22,571,8022.2890625,2470.6171875,673.571594238,0x0,0,0,0,
26904,1121,23,571,8143.23339844,2451.92504883,714.044677734,0x0,0,0,0,
26903,1121,24,571,8344.52050781,2383.02563477,779.350524902,0x0,0,0,0,
26902,1121,25,571,8448.35546875,2416.33837891,783.184020996,0x0,0,0,0,
26901,1121,26,571,8436.62011719,2520.6652832,744.210693359,0x0,0,0,0,
26900,1121,27,571,8412.09082031,2584.8828125,724.072143555,0x0,0,0,0,
26899,1121,28,571,8395.94726563,2634.41552734,710.959777832,0x0,0,0,0,
26898,1121,29,571,8393.78027344,2661.08227539,684.848815918,0x0,0,0,0,
26897,1121,30,571,8395.875,2679.8137207,669.404174805,0x0,0,0,0,
26928,1121,31,571,8402.46484375,2691.4230957,662.569458008,0x0,0,0,0,
26929,1121,32,571,8407.89453125,2703.5480957,656.457336426,0x0,0,0,0,
26957,1123,0,571,8474.80957031,-337.385864258,907.853820801,0x0,0,0,0,
26958,1123,1,571,8489.97167969,-340.713165283,916.326171875,0x0,0,0,0,
26959,1123,2,571,8511.36523438,-348.683105469,917.992858887,0x0,0,0,0,
26960,1123,3,571,8538.82910156,-341.111816406,918.937316895,0x0,0,0,0,
26961,1123,4,571,8577.79882813,-309.788635254,919.520629883,0x0,0,0,0,
26962,1123,5,571,8604.88769531,-254.789016724,920.520629883,0x0,0,0,0,
26963,1123,6,571,8603.09179688,-163.7734375,907.853942871,0x0,0,0,0,
26964,1123,7,571,8546.84765625,-29.4557285309,886.076904297,0x0,0,0,0,
26965,1123,8,571,8495.66699219,74.915802002,872.160339355,0x0,0,0,0,
26966,1123,9,571,8439.93945313,187.321014404,855.716186523,0x0,0,0,0,
26967,1123,10,571,8394.68457031,284.661590576,833.466430664,0x0,0,0,0,
26968,1123,11,571,8348.56054688,382.82043457,780.800292969,0x0,0,0,0,
26969,1123,12,571,8352.86816406,548.310791016,694.52355957,0x0,0,0,0,
26970,1123,13,571,8358.8984375,785.258483887,633.690551758,0x0,0,0,0,
26971,1123,14,571,8363.38769531,965.62677002,634.274230957,0x0,0,0,0,
26972,1123,15,571,8402.59082031,1113.90979004,634.691223145,0x0,0,0,0,
26973,1123,16,571,8468.66015625,1231.80212402,640.969177246,0x0,0,0,0,
26974,1123,17,571,8597.35644531,1413.98095703,677.830871582,0x0,0,0,0,
26975,1123,18,571,8628.96875,1548.08337402,692.192199707,0x0,0,0,0,
26976,1123,19,571,8623.30957031,1719.96008301,693.497375488,0x0,0,0,0,
26977,1123,20,571,8610.80371094,1889.31945801,675.608459473,0x0,0,0,0,
26978,1123,21,571,8600.46191406,2107.30395508,674.219421387,0x0,0,0,0,
26979,1123,22,571,8567.34863281,2349.9206543,673.330383301,0x0,0,0,0,
26980,1123,23,571,8515.5390625,2470.15576172,700.803588867,0x0,0,0,0,
26981,1123,24,571,8457.99707031,2544.27832031,705.387268066,0x0,0,0,0,
26982,1123,25,571,8423.91113281,2584.70825195,710.192810059,0x0,0,0,0,
26983,1123,26,571,8401.28710938,2634.296875,706.720336914,0x0,0,0,0,
26984,1123,27,571,8390.77929688,2662.8449707,695.137817383,0x0,0,0,0,
26985,1123,28,571,8390.55371094,2680.89624023,681.276306152,0x0,0,0,0,
26986,1123,29,571,8400.09863281,2694.51123047,667.831970215,0x0,0,0,0,
26987,1123,30,571,8407.9375,2703.98168945,657.221252441,0x0,0,0,0,
27018,1124,0,571,8407.9375,2703.98168945,657.443664551,0x0,0,0,0,
27017,1124,1,571,8399.97558594,2710.3762207,658.575866699,0x0,0,0,0,
27016,1124,2,571,8382.2890625,2725.96801758,666.687255859,0x0,0,0,0,
27015,1124,3,571,8360.984375,2743.43774414,670.604309082,0x0,0,0,0,
27014,1124,4,571,8321.25683594,2762.43701172,670.604309082,0x0,0,0,0,
27013,1124,5,571,8264.64257813,2761.4921875,670.604309082,0x0,0,0,0,
27012,1124,6,571,8180.25634766,2730.49365234,670.604309082,0x0,0,0,0,
27011,1124,7,571,8147.09912109,2631.09033203,670.604309082,0x0,0,0,0,
27010,1124,8,571,8214.48730469,2490.64160156,672.79876709,0x0,0,0,0,
27009,1124,9,571,8353.51171875,2292.95019531,693.108764648,0x0,0,0,0,
27008,1124,10,571,8543.8125,1991.31616211,688.580871582,0x0,0,0,0,
27007,1124,11,571,8610.07714844,1706.52429199,678.830688477,0x0,0,0,0,
27006,1124,12,571,8595.80078125,1452.52954102,672.719726563,0x0,0,0,0,
27005,1124,13,571,8544.94238281,1280.36291504,670.192138672,0x0,0,0,0,
27004,1124,14,571,8461.26757813,1175.74304199,640.663635254,0x0,0,0,0,
27003,1124,15,571,8396.34082031,1041.59875488,631.60748291,0x0,0,0,0,
27002,1124,16,571,8381.34667969,841.151245117,631.690734863,0x0,0,0,0,
27001,1124,17,571,8375.31933594,645.045166016,630.912963867,0x0,0,0,0,
27000,1124,18,571,8378.1171875,480.919921875,696.606994629,0x0,0,0,0,
26999,1124,19,571,8401.17578125,343.401031494,781.93939209,0x0,0,0,0,
26998,1124,20,571,8416.75195313,252.975830078,832.800109863,0x0,0,0,0,
26997,1124,21,571,8417.11621094,188.836730957,861.910461426,0x0,0,0,0,
26996,1124,22,571,8406.18847656,128.383956909,887.159973145,0x0,0,0,0,
26995,1124,23,571,8387.39257813,57.6947174072,887.159973145,0x0,0,0,0,
26994,1124,24,571,8363.61230469,-35.9788970947,909.354797363,0x0,0,0,0,
26993,1124,25,571,8343.046875,-134.255264282,922.910400391,0x0,0,0,0,
26992,1124,26,571,8343.53417969,-218.791778564,931.993713379,0x0,0,0,0,
26991,1124,27,571,8381.97558594,-262.945709229,934.688171387,0x0,0,0,0,
26990,1124,28,571,8420.34375,-292.713653564,931.188171387,0x0,0,0,0,
26989,1124,29,571,8456.08886719,-319.940643311,917.937316895,0x0,0,0,0,
26988,1124,30,571,8471.38867188,-334.67779541,908.188110352,0x0,0,0,0,
27019,1125,0,571,5101.50830078,2186.74731445,367.260009766,0x0,0,0,0,
27020,1125,1,571,5107.80322266,2197.1953125,373.077362061,0x0,0,0,0,
27021,1125,2,571,5110.42138672,2212.98193359,377.080688477,0x0,0,0,0,
27022,1125,3,571,5099.57568359,2231.22875977,381.355499268,0x0,0,0,0,
27023,1125,4,571,5074.18554688,2235.28613281,381.46661377,0x0,0,0,0,
27024,1125,5,571,5043.63183594,2235.953125,381.661071777,0x0,0,0,0,
27025,1125,6,571,5009.29150391,2224.34423828,387.355621338,0x0,0,0,0,
27026,1125,7,571,4987.56933594,2210.13134766,398.355651855,0x0,0,0,0,
27027,1125,8,571,4952.59423828,2176.2890625,421.300476074,0x0,0,0,0,
27028,1125,9,571,4930.05322266,2147.70654297,457.216918945,0x0,0,0,0,
27029,1125,10,571,4886.55810547,2083.26171875,458.994689941,0x0,0,0,0,
27030,1125,11,571,4790.83007813,2011.62158203,460.772460938,0x0,0,0,0,
27031,1125,12,571,4664.27636719,1949.06079102,468.744689941,0x0,0,0,0,
27032,1125,13,571,4565.90136719,1923.72827148,468.744689941,0x0,0,0,0,
27033,1125,14,571,4482.28222656,1857.06774902,455.244689941,0x0,0,0,0,
27034,1125,15,571,4451.50195313,1739.91479492,422.88381958,0x0,0,0,0,
27035,1125,16,571,4437.90380859,1614.02661133,371.580993652,0x0,0,0,0,
27036,1125,17,571,4445.88183594,1491.27380371,299.607513428,0x0,0,0,0,
27037,1125,18,571,4484.20654297,1420.94897461,264.690429688,0x0,0,0,0,
27038,1125,19,571,4539.52978516,1397.86889648,228.579177856,0x0,0,0,0,
27039,1125,20,571,4592.00732422,1406.29980469,205.274246216,0x0,0,0,0,
27040,1125,21,571,4610.94482422,1407.1496582,197.669036865,0x0,0,0,0,
27126,1128,0,571,5101.53173828,2186.73364258,367.45324707,0x0,0,0,0,
27125,1128,1,571,5107.67724609,2197.07202148,373.064788818,0x0,0,0,0,
27124,1128,2,571,5110.67382813,2213.09277344,377.67590332,0x0,0,0,0,
27123,1128,3,571,5099.55322266,2231.30200195,381.953796387,0x0,0,0,0,
27122,1128,4,571,5074.47119141,2235.40307617,381.953796387,0x0,0,0,0,
27121,1128,5,571,5043.22900391,2236.13793945,381.953796387,0x0,0,0,0,
27120,1128,6,571,4987.13037109,2209.35498047,397.675170898,0x0,0,0,0,
27119,1128,7,571,4930.04980469,2173.49072266,442.424865723,0x0,0,0,0,
27118,1128,8,571,4895.27734375,2144.21289063,472.285583496,0x0,0,0,0,
27117,1128,9,571,4858.93261719,2094.33374023,483.896697998,0x0,0,0,0,
27116,1128,10,571,4796.16992188,2030.06079102,487.341156006,0x0,0,0,0,
27115,1128,11,571,4684.9765625,1962.34765625,464.424255371,0x0,0,0,0,
27114,1128,12,571,4580.13134766,1916.5970459,463.757598877,0x0,0,0,0,
27113,1128,13,571,4459.15234375,1847.32678223,459.840942383,0x0,0,0,0,
27112,1128,14,571,4336.21289063,1844.64123535,438.424499512,0x0,0,0,0,
27111,1128,15,571,4184.82324219,1840.73303223,402.007354736,0x0,0,0,0,
27110,1128,16,571,4127.21777344,1817.45153809,384.701965332,0x0,0,0,0,
27109,1128,17,571,3985.45654297,1770.10437012,368.95199585,0x0,0,0,0,
27108,1128,18,571,3867.5402832,1738.06506348,288.89541626,0x0,0,0,0,
27107,1128,19,571,3801.44189453,1745.6685791,288.89541626,0x0,0,0,0,
27106,1128,20,571,3699.6081543,1776.84057617,276.534515381,0x0,0,0,0,
27105,1128,21,571,3549.66699219,1763.81750488,256.451324463,0x0,0,0,0,
27104,1128,22,571,3358.4309082,1813.44836426,239.923553467,0x0,0,0,0,
27103,1128,23,571,3319.87207031,1935.54736328,217.895889282,0x0,0,0,0,
27102,1128,24,571,3383.99560547,1990.36242676,169.45161438,0x0,0,0,0,
27101,1128,25,571,3436.7097168,1994.71008301,127.507202148,0x0,0,0,0,
27100,1128,26,571,3473.77514648,2001.36828613,97.5891418457,0x0,0,0,0,
27099,1128,27,571,3492.85522461,2002.29345703,78.0805435181,0x0,0,0,0,
27098,1128,28,571,3504.42895508,1989.81164551,66.5125045776,0x0,0,0,0,
27127,1129,0,571,5101.41601563,2186.44458008,366.483703613,0x0,0,0,0,
27128,1129,1,571,5107.53613281,2197.29956055,373.678375244,0x0,0,0,0,
27129,1129,2,571,5110.47363281,2212.84375,377.345611572,0x0,0,0,0,
27130,1129,3,571,5108.95263672,2233.99633789,377.567871094,0x0,0,0,0,
27131,1129,4,571,5089.83837891,2241.36254883,377.623443604,0x0,0,0,0,
27132,1129,5,571,5055.15527344,2238.45849609,377.428985596,0x0,0,0,0,
27133,1129,6,571,4976.61083984,2236.22314453,377.428985596,0x0,0,0,0,
27134,1129,7,571,4867.43994141,2254.47314453,377.428985596,0x0,0,0,0,
27135,1129,8,571,4776.22412109,2239.0390625,375.206848145,0x0,0,0,0,
27136,1129,9,571,4733.62207031,2262.85473633,375.206848145,0x0,0,0,0,
27137,1129,10,571,4700.33691406,2339.03442383,375.206848145,0x0,0,0,0,
27138,1129,11,571,4678.13134766,2400.17651367,380.540435791,0x0,0,0,0,
27139,1129,12,571,4659.93798828,2472.14160156,380.540435791,0x0,0,0,0,
27140,1129,13,571,4674.43945313,2556.24609375,380.540435791,0x0,0,0,0,
27141,1129,14,571,4669.25439453,2638.39233398,375.984924316,0x0,0,0,0,
27142,1129,15,571,4660.64306641,2725.00732422,375.984924316,0x0,0,0,0,
27143,1129,16,571,4634.22314453,2857.28759766,367.040618896,0x0,0,0,0,
27144,1129,17,571,4621.24902344,2920.46728516,366.040679932,0x0,0,0,0,
27145,1129,18,571,4610.6796875,3069.50366211,366.040679932,0x0,0,0,0,
27146,1129,19,571,4635.81347656,3169.50512695,366.485229492,0x0,0,0,0,
27147,1129,20,571,4667.01757813,3211.15576172,366.485229492,0x0,0,0,0,
27148,1129,21,571,4708.48291016,3277.22607422,383.013153076,0x0,0,0,0,
27149,1129,22,571,4721.68408203,3328.24072266,385.679962158,0x0,0,0,0,
27150,1129,23,571,4752.49853516,3420.79736328,385.679962158,0x0,0,0,0,
27151,1129,24,571,4789.62792969,3480.60668945,385.679962158,0x0,0,0,0,
27152,1129,25,571,4843.40673828,3510.76953125,388.819396973,0x0,0,0,0,
27153,1129,26,571,4988.96728516,3594.65991211,376.930603027,0x0,0,0,0,
27154,1129,27,571,5083.73535156,3533.0793457,365.402954102,0x0,0,0,0,
27155,1129,28,571,5148.55908203,3554.97583008,372.819763184,0x0,0,0,0,
27156,1129,29,571,5192.40576172,3580.84326172,375.458648682,0x0,0,0,0,
27157,1129,30,571,5225.77197266,3601.49975586,371.847473145,0x0,0,0,0,
27158,1129,31,571,5258.70556641,3630.48095703,328.597961426,0x0,0,0,0,
27159,1129,32,571,5291.08837891,3662.92456055,225.875732422,0x0,0,0,0,
27160,1129,33,571,5317.11474609,3692.9543457,160.626205444,0x0,0,0,0,
27161,1129,34,571,5349.57080078,3732.77294922,97.8485870361,0x0,0,0,0,
27162,1129,35,571,5410.32324219,3818.93188477,77.4040222168,0x0,0,0,0,
27163,1129,36,571,5465.80078125,3891.60253906,66.3485336304,0x0,0,0,0,
27164,1129,37,571,5437.47363281,4041.50268555,48.487411499,0x0,0,0,0,
27165,1129,38,571,5421.29003906,4242.51464844,32.8207702637,0x0,0,0,0,
27166,1129,39,571,5424.16162109,4381.87353516,18.8762950897,0x0,0,0,0,
27167,1129,40,571,5374.85449219,4528.0,3.0985159874,0x0,0,0,0,
27168,1129,41,571,5293.82275391,4621.62646484,-15.4570446014,0x0,0,0,0,
27169,1129,42,571,5231.54882813,4712.41455078,-27.7348651886,0x0,0,0,0,
27170,1129,43,571,5217.59179688,4793.68554688,-40.6237678528,0x0,0,0,0,
27171,1129,44,571,5259.93652344,4837.49365234,-61.4293365479,0x0,0,0,0,
27172,1129,45,571,5319.30419922,4842.15087891,-89.4293670654,0x0,0,0,0,
27173,1129,46,571,5374.97119141,4817.56054688,-121.373809814,0x0,0,0,0,
27174,1129,47,571,5432.72753906,4786.43115234,-152.596237183,0x0,0,0,0,
27175,1129,48,571,5482.13183594,4760.28417969,-181.318511963,0x0,0,0,0,
27176,1129,49,571,5504.86181641,4748.77978516,-193.179763794,0x0,0,0,0,
27227,1131,0,571,5025.50537109,3684.26513672,364.129547119,0x0,0,0,0,
27228,1131,1,571,5018.26171875,3695.67407227,371.020751953,0x0,0,0,0,
27229,1131,2,571,5008.25976563,3703.67626953,371.020751953,0x0,0,0,0,
27230,1131,3,571,4981.19824219,3698.76000977,372.32635498,0x0,0,0,0,
27231,1131,4,571,4962.22460938,3685.39892578,372.32635498,0x0,0,0,0,
27232,1131,5,571,4959.86962891,3653.0390625,372.32635498,0x0,0,0,0,
27233,1131,6,571,4972.77880859,3607.28222656,372.32635498,0x0,0,0,0,
27234,1131,7,571,5014.06445313,3588.68920898,372.32635498,0x0,0,0,0,
27235,1131,8,571,5097.08837891,3535.94873047,369.437744141,0x0,0,0,0,
27236,1131,9,571,5148.40820313,3554.83935547,372.521240234,0x0,0,0,0,
27237,1131,10,571,5192.34082031,3580.97631836,375.633178711,0x0,0,0,0,
27238,1131,11,571,5225.74853516,3601.41845703,371.826873779,0x0,0,0,0,
27239,1131,12,571,5258.25683594,3630.18579102,328.550170898,0x0,0,0,0,
27240,1131,13,571,5306.14404297,3691.53735352,135.467651367,0x0,0,0,0,
27241,1131,14,571,5347.5703125,3740.24536133,80.9956665039,0x0,0,0,0,
27242,1131,15,571,5400.61376953,3808.58081055,78.9677429199,0x0,0,0,0,
27243,1131,16,571,5439.35839844,3873.41137695,75.2176895142,0x0,0,0,0,
27244,1131,17,571,5450.98144531,3920.02075195,75.2176895142,0x0,0,0,0,
27245,1131,18,571,5443.05517578,4036.21362305,75.2176895142,0x0,0,0,0,
27246,1131,19,571,5419.39990234,4192.89746094,30.8566188812,0x0,0,0,0,
27247,1131,20,571,5425.00878906,4375.47558594,9.16219806671,0x0,0,0,0,
27248,1131,21,571,5367.17822266,4517.70410156,-20.1156005859,0x0,0,0,0,
27249,1131,22,571,5289.52734375,4616.34423828,-38.4211997986,0x0,0,0,0,
27250,1131,23,571,5224.56884766,4687.55908203,-39.3378257751,0x0,0,0,0,
27251,1131,24,571,5208.5859375,4756.05615234,-54.7267608643,0x0,0,0,0,
27252,1131,25,571,5251.38574219,4811.04248047,-72.6712036133,0x0,0,0,0,
27253,1131,26,571,5323.6484375,4812.47412109,-99.0046234131,0x0,0,0,0,
27254,1131,27,571,5380.14453125,4806.08642578,-128.893539429,0x0,0,0,0,
27255,1131,28,571,5432.38134766,4789.34619141,-149.865921021,0x0,0,0,0,
27256,1131,29,571,5485.57324219,4762.13330078,-184.449279785,0x0,0,0,0,
27257,1131,30,571,5505.18505859,4748.92041016,-192.782852173,0x0,0,0,0,
27338,1134,0,571,5025.078125,3684.22192383,364.581756592,0x0,0,0,0,
27337,1134,1,571,5018.60791016,3693.75097656,369.83203125,0x0,0,0,0,
27336,1134,2,571,5006.91503906,3703.60986328,369.998718262,0x0,0,0,0,
27335,1134,3,571,4981.50097656,3697.26831055,369.998718262,0x0,0,0,0,
27334,1134,4,571,4948.14306641,3673.73217773,369.998718262,0x0,0,0,0,
27333,1134,5,571,4895.1484375,3596.63720703,369.998718262,0x0,0,0,0,
27332,1134,6,571,4840.25732422,3529.4921875,369.998718262,0x0,0,0,0,
27331,1134,7,571,4722.28808594,3487.82348633,380.221099854,0x0,0,0,0,
27330,1134,8,571,4557.04052734,3503.14575195,419.304016113,0x0,0,0,0,
27329,1134,9,571,4438.82470703,3515.38378906,439.05368042,0x0,0,0,0,
27328,1134,10,571,4313.40185547,3530.84350586,466.025726318,0x0,0,0,0,
27327,1134,11,571,4243.11376953,3575.88623047,451.191986084,0x0,0,0,0,
27326,1134,12,571,4222.14257813,3634.10644531,411.026275635,0x0,0,0,0,
27325,1134,13,571,4194.49121094,3716.61767578,350.38772583,0x0,0,0,0,
27324,1134,14,571,4159.09130859,3783.02856445,307.274291992,0x0,0,0,0,
27323,1134,15,571,4057.40283203,3881.45581055,265.968536377,0x0,0,0,0,
27322,1134,16,571,3924.375,3989.51831055,197.57951355,0x0,0,0,0,
27321,1134,17,571,3784.59545898,4081.42236328,139.690460205,0x0,0,0,0,
27320,1134,18,571,3546.21582031,4285.95996094,51.8292694092,0x0,0,0,0,
27319,1134,19,571,3415.59716797,4286.32861328,53.2459487915,0x0,0,0,0,
27318,1134,20,571,3364.87524414,4204.04589844,52.7737236023,0x0,0,0,0,
27317,1134,21,571,3383.62451172,4150.97412109,51.8292694092,0x0,0,0,0,
27316,1134,22,571,3420.59619141,4121.02441406,39.3014259338,0x0,0,0,0,
27315,1134,23,571,3436.6965332,4105.97558594,27.8291931152,0x0,0,0,0,
27314,1134,24,571,3448.2980957,4093.54467773,18.000169754,0x0,0,0,0,
27424,1136,0,571,5025.31884766,3684.34033203,364.24798584,0x0,0,0,0,
27423,1136,1,571,5017.97119141,3693.72216797,369.77444458,0x0,0,0,0,
27422,1136,2,571,5002.79199219,3699.35888672,369.77444458,0x0,0,0,0,
27421,1136,3,571,4982.13964844,3695.94580078,369.77444458,0x0,0,0,0,
27420,1136,4,571,4948.26953125,3672.98144531,370.913391113,0x0,0,0,0,
27419,1136,5,571,4913.51123047,3628.8972168,370.913391113,0x0,0,0,0,
27418,1136,6,571,4870.66357422,3565.14501953,366.996765137,0x0,0,0,0,
27417,1136,7,571,4823.12695313,3511.79418945,366.996765137,0x0,0,0,0,
27416,1136,8,571,4755.62304688,3471.52636719,366.996765137,0x0,0,0,0,
27415,1136,9,571,4698.39404297,3417.54101563,372.163513184,0x0,0,0,0,
27414,1136,10,571,4672.76220703,3345.71606445,387.886352539,0x0,0,0,0,
27413,1136,11,571,4654.94677734,3294.40820312,386.719604492,0x0,0,0,0,
27412,1136,12,571,4643.78271484,3240.15185547,378.96963501,0x0,0,0,0,
27411,1136,13,571,4633.52539063,3165.9387207,360.941772461,0x0,0,0,0,
27410,1136,14,571,4620.25,3117.4675293,360.164031982,0x0,0,0,0,
27409,1136,15,571,4574.88916016,3011.33032227,360.164031982,0x0,0,0,0,
27408,1136,16,571,4574.1015625,2902.73803711,364.080718994,0x0,0,0,0,
27407,1136,17,571,4593.31542969,2796.72485352,363.997406006,0x0,0,0,0,
27406,1136,18,571,4657.51513672,2728.01049805,367.219482422,0x0,0,0,0,
27405,1136,19,571,4679.13525391,2642.60888672,370.413879395,0x0,0,0,0,
27404,1136,20,571,4633.69189453,2512.09008789,395.774993896,0x0,0,0,0,
27403,1136,21,571,4575.02197266,2436.8269043,405.358215332,0x0,0,0,0,
27402,1136,22,571,4478.30126953,2337.31811523,398.580474854,0x0,0,0,0,
27401,1136,23,571,4374.81787109,2250.12719727,403.385925293,0x0,0,0,0,
