id;modelid1;value
30732;27297;Sessoh
30733;27298;Thargen Heavyquill
30735;27300;Kul Inkspiller
30736;27302;Released Soul
30737;27303;Nesingwary Game Warden
30738;2676;Tabard Faction Tester
30739;24073;Warsong Champion
30740;25948;Valiance Expedition Champion
30741;169;Shadron Portal
30742;16480;First Summoning Altar
30743;2737;Succubus Transform 01
30744;16480;Second Summoning Altar
30745;16480;Third Summoning Altar
30746;7971;Master Summoner Zarod
30747;22281;Dragonflayer Ironhelm (1)
30748;25338;Prince Keleseth (1)
30749;21955;[DND] Icecrown Airship (H) - Cannon Target, Shield
30750;1126;Through the Eye Kill Credit Bunny
30751;27310;Kul'galar Oracle
30752;27313;Orgrim's Hammer Gunner
30753;27318;Orgrim's Hammer Engineer
30754;27322;Orgrim's Hammer Crew
30755;27328;Kor'kron Reaver
30756;10771;Avenging Spirit (1)
30757;169;Avenging Spirit Summoner (1)
30758;21319;Black Dragon Smoke Image (1)
30759;19765;Bladespire Elder (1)
30760;19762;Bladespire Guardian (1)
30761;11544;Bladespire Keg King (1)
30762;22089;Bloodthirsty Tundra Wolf (1)
30763;18288;Crystalfused Miner (1)
30764;28054;Dragonflayer Deathseeker (1)
30765;28056;Dragonflayer Fanatic (1)
30766;25657;Dragonflayer Seer (1)
30767;22293;Dragonflayer Spectator (1)
30768;21317;Ethereal Smoke Image (1)
30769;21365;Felguard Smoke Image (1)
30770;26284;Ferocious Rhino (1)
30771;1126;Flame Brazier (1)
30772;26327;Frenzied Worgen (1)
30773;18288;Gan'arg Analyzer (1)
30774;27419;Gortok Palehoof (1)
30775;27043;Grauf (1)
30776;21260;Gronn Smoke Image (1)
30777;169;Harpoon Loot Sparkles (1)
30778;26100;Image of Arthas (1)
30779;15554;Jormungar Worm (1)
30780;11686;King Bjorn (1)
30781;28085;King Bjorn Visual (1)
30782;11686;King Haldor (1)
30783;28086;King Haldor Visual (1)
30784;11686;King Ranulf (1)
30785;28087;King Ranulf Visual (1)
30786;11686;King Tor (1)
30787;28088;King Tor Visual (1)
30788;28019;King Ymiron (1)
30789;10092;Lakota Windsong (1)
30790;24564;Massive Jormungar (1)
30791;7869;Mindless Servant (1)
30792;21327;Mingo (1)
30793;18368;Mo'arg Extractor (1)
30794;23970;Oacha'noa (1)
30795;21245;Ogre Smoke Image (1)
30796;21327;Ogri'la Keg King (1)
30797;21409;Ogri'la Merchant (1)
30798;19906;Ogri'la Peacekeeper (1)
30799;21407;Ogri'la Steelshaper (1)
30800;21374;Ogri'la Storyteller (1)
30801;21411;Ogri'la Trader (1)
30802;23992;Rabid Dire Bear *Unused* (1)
30803;23999;Ravenous Furbolg (1)
30804;10702;Ritual Channeler (1)
30805;169;Ritual Target (1)
30806;12818;Scourge Hulk (1)
30807;27418;Skadi the Ruthless (1)
30808;169;Spirit Fount (1)
30809;25944;Svala (1)
30810;26096;Svala Sorrowgrave (1)
30811;21428;Tork (1)
30812;21432;Torki (1)
30813;21433;Torkus Jr. (1)
30814;20973;Vortex Shardling (1)
30815;11418;Wolf Spirit Visual (Ymirjar Dusk Shaman) (1)
30816;25242;Ymirjar Berserker (1)
30817;25244;Ymirjar Dusk Shaman (1)
30818;25240;Ymirjar Flesh Hunter (1)
30819;25241;Ymirjar Harpooner (1)
30820;27255;Ymirjar Necromancer (1)
30821;25241;Ymirjar Savage (1)
30822;25240;Ymirjar Warrior (1)
30823;25243;Ymirjar Witch Doctor (1)
30824;27336;Sky-Reaver Korm Blackscar
30825;27343;Chief Engineer Copperclaw
30826;27345;Great Reaver Mulga
30827;27344;Utamu
30828;25984;Halls of Lightning Teleporter
30829;27337;Salranax the Flesh Render
30830;27338;Underking Talonox
30831;27339;High Priest Yath'amon
30832;21955;[DND] Icecrown Airship (A) - Cannon Target, Shield
30833;27342;Vindicator Maraad
30835;27347;Image of a Shadow Cultist
30836;27348;Image of Vardmadra
30837;22712;Defense System
30838;27153;Highlord Darion Mograine
30839;27351;Jayde
30840;27350;Munch
30841;27346;Death Gate (Mograine)
30842;25553;Wandering Shadow
30843;14593;Severed Soul
30844;27346;Death Gate (Dummy)
30845;24466;Living Lasher
30846;5450;Glacial Spirit
30847;1204;Raging Flame
30848;8716;Whispering Wind
30849;21910;Chilled Earth Elemental
30850;27346;Death Gate (Munch)
30851;25528;Melt
30852;27346;Death Gate (Jayde)
30853;22719;Gnomish 'Chopper
30855;12940;Wintergrasp Engineer
30856;27358;Unbound Trickster
30857;23980;Defense Dummy Target
30858;12894;Disciple of Vesperon
30860;27572;Unbound Dryad
30861;27478;Unbound Ancient
30862;10621;Unbound Ent
30863;27364;Shandaral Druid Spirit
30864;27365;Shandaral Hunter Spirit
30865;27367;Shandaral Warrior Spirit
30866;27361;Orgrim's Hammer Shadow-Warder
30867;24365;Skybreaker Shield-Mage
30868;27358;Unbound Corrupter
30869;25196;Arzo Safeflight
30870;25197;Herzo Safeflight
30871;27375;Brigg Smallshanks
30872;27390;Shadow Revenant
30873;25680;Flame Revenant
30874;11686;Invulnerability Aura
30875;26383;Tempest Revenant
30876;27392;Earthbound Revenant
30877;27391;Water Revenant
30878;169;Vesperon Controller
30879;28107;Planar Anomaly
30880;1126;Find the Ancient Hero Kill Credit Bunny
30881;24531;Servant of Hodir
30882;28014;Twilight Egg
30883;11686;Dalaran Prison Event Controller
30884;27397;Iskalder
30885;27398;Blazik Fireclaw
30886;27397;Subjugated Iskalder
30887;19725;Scourge Package
30888;7550;QA Test Dummy 80 Hostile Low Damage
30889;1126;Data Scan Target Bunny
30890;19295;Twilight Whelp
30891;27399;Blessed Banner of the Crusade
30892;27474;Portal Guardian
30893;27473;Portal Keeper
30894;25285;Lithe Stalker
30895;25285;Lithe Stalker
30896;22712;Prison Door Seal
30897;18783;Marnak
30898;18783;Kaddrak
30899;18783;Abedneum
30900;556;Argent Mason
30901;25195;Azure Inquisitor (1)
30902;26088;Azure Ley-Whelp (1)
30903;28080;Azure Ring Guardian (1)
30904;25250;Azure Spellbinder (1)
30905;24943;Centrifuge Construct (1)
30906;25146;Phantasmal Air (1)
30907;25147;Phantasmal Cloudscraper (1)
30908;25148;Phantasmal Fire (1)
30909;25145;Phantasmal Mammoth (1)
30910;25149;Phantasmal Murloc (1)
30911;25150;Phantasmal Naga (1)
30912;25151;Phantasmal Ogre (1)
30913;25152;Phantasmal Water (1)
30914;25153;Phantasmal Wolf (1)
30915;25302;Ring-Lord Conjurer (1)
30916;25305;Ring-Lord Sorceress (1)
30917;25347;Snowflake (1)
30918;25247;Azure Binder
30919;26842;Argent Battle-priest
30920;7858;Lumbering Atrocity
30921;11404;Skeletal Runesmith
30922;25241;Umbral Brute
30924;27397;Possessed Iskalder
30925;27046;Drakkari Battle Rider (1)
30926;26590;Drakkari Earthshaker (1)
30927;27047;Drakkari Fire Weaver (1)
30928;17170;Drakkari Frenzy (1)
30929;27048;Drakkari God Hunter (1)
30930;26592;Drakkari Golem (1)
30931;27049;Drakkari Inciter (1)
30932;27050;Drakkari Lancer (1)
30933;27051;Drakkari Medicine Man (1)
30934;27049;Drakkari Raider (1)
30935;26265;Drakkari Rhino (1)
30936;26265;Drakkari Rhino (1)
30937;6303;Fanged Pit Viper (1)
30938;27029;Living Mojo (1)
30939;23320;Ruins Dweller (1)
30940;26420;Slad'ran Viper (1)
30941;14557;Spitting Cobra (1)
30942;4305;Unyielding Constrictor (1)
30943;26756;Slad'ran Constrictor (1)
30944;27402;Vereth the Cunning
30945;27403;Vardmadra
30946;27404;Keritose Bloodblade
30947;27405;Eidolon Watcher
30948;27396;Tenebron Egg (Twilight)
30949;9789;Risen Laborer
30950;16480;Fourth Summoning Altar
30951;24994;Restless Lookout
30952;24908;Hungering Plaguehound
30953;27409;Baelok
30954;27410;Rokir
30955;21930;Lady Nightswood
30956;27411;Sapph
30957;27412;Death Knight Initiate
30958;27415;Death Knight Initiate
30959;11686;Lady Nightswood's Moveto Target Bunny
30960;27573;Risen Soldier
30961;25226;Azure Invader
30962;25250;Azure Spellbreaker
30963;24910;Azure Mage Slayer
30964;25654;Blistering Steamrager (1)
30965;5494;Cyclone (1)
30966;25982;Hardened Steel Berserker (1)
30967;25984;Hardened Steel Reaver (1)
30968;25985;Hardened Steel Skycaller (1)
30969;25629;Molten Golem (1)
30970;2170;Slag (1)
30971;26143;Stormforged Construct (1)
30972;27092;Stormforged Giant (1)
30973;26065;Stormforged Lieutenant (1)
30974;25754;Stormforged Mender (1)
30975;25756;Stormforged Runeshaper (1)
30976;25757;Stormforged Sentinel (1)
30977;25759;Stormforged Tactician (1)
30978;26381;Stormfury Revenant (1)
30979;8715;Storming Vortex (1)
30980;25984;Titanium Siegebreaker (1)
30981;26053;Titanium Vanguard (1)
30982;25985;Titanium Thunderer (1)
30983;24905;Unbound Firestorm (1)
30984;14708;Scourge Drudge
30985;27576;Summoned Soldier
30986;27423;Reanimated Captain
30987;23137;Hideous Plaguebringer
30988;26255;Scourgebeak Fleshripper
30989;27427;Halof the Deathbringer
30990;1126;Metal Post Bunny
30991;26089;Greater Ley-Whelp (1)
30992;16063;Doctor Sabnok
30993;27426;Patches
30994;27425;Magistrate Barthilas
30995;16480;Patches Chain Target
30996;16480;CoT Stratholme - Crates KC Bunny
30997;27568;Chromie
30998;27227;Onyx Blaze Mistress (1)
30999;27226;Onyx Brood General (1)
31000;12891;Onyx Flight Captain (1)
31001;27225;Onyx Sanctum Guardian (1)
31003;26864;Crusader Lord Dalfors
31004;19725;(Wave 0) Torch Dummy
31005;11686;Player Mirror Bunny
31006;16480;CoT Stratholme - Mal'Ganis KC Bunny
31007;25247;Azure Binder
31008;25226;Azure Invader
31009;25250;Azure Spellbreaker
31010;24910;Azure Mage Slayer
31011;27393;Teleportation Portal (Intro)
31012;26804;Iceskin Sentry
31013;19725;The Lich King
31014;25325;[UNUSED] The Lich King
31015;24994;Intrepid Ghoul
31016;27431;Overthane Balargarde
31017;27428;Mal Corricks
31018;27430;Edward Orrick
31019;27432;Stephanie Sindree
31020;27434;Olivia Zenith
31021;27435;Sophie Aaren
31022;27436;George Goodman
31023;27437;Brandon Eiredeck
31024;27438;Brock Thriss
31025;27439;Robert Pierce
31026;27440;Anna Moony
31027;27441;Leeka Turner
31028;27442;Patricia O'Reilly
31029;27403;Possessed Vardmadra
31030;27444;Balargarde Elite
31031;27448;Misensi
31032;27449;Derek Odds
31033;26842;Crusader of Virtue
31036;13662;Commander Zanneth
31037;26852;Forgotten Depths High Priest
31038;26945;Forgotten Depths Slayer
31039;23883;Forgotten Depths Underking
31040;26801;Wrathstrike Gargoyle
31041;9590;Dispirited Ent
31042;27530;Death Knight Adept
31043;26851;Reanimated Crusader
31044;22209;Highlord Tirion Fordring
31045;2325;Mirador
31046;14546;Pack Mule (Chapter IV)
31047;1126;ELM General Purpose Bunny Gigantic
31048;11401;Burning Skeleton
31049;1126;Geist Return Bunny
31050;27454;Safirdrang
31051;18052;Sorceress Kaylana
31052;13455;Bowyer Randolph
31053;13464;Primalist Mulfort
31054;20270;Anchorite Tessa
31055;11895;Captain Galvangar (2)
31056;26882;Balargarde Elite Proto-Drake
31057;14379;Mechanical Greeter RY7R
31058;27228;Crusade Architect Silas (Chapter IV)
31059;26862;Crusade Commander Entari
31060;24949;Russell Bernau Test NPC
31061;27262;Crusade Engineer Spitzpatrick (Chapter IV)
31062;27213;Siegemaster Fezzik (Chapter IV)
31063;26864;Crusader Lord Dalfors
31064;1126;Malykriss Icy Lookout Bunny
31065;1126;Malykriss Altar of Sacrifice Bunny
31066;1126;Malykriss Runeworks Bunny
31067;26865;Crusader Sunborn
31068;1126;Malykriss Blood Forge Bunny
31069;26867;Penumbrius
31070;26883;Argent Skytalon
31071;25680;Quest - Wintergrasp - PvP Kill - Fire
31072;25680;Quest - Wintergrasp - PvP Kill - Water
31073;25680;Quest - Wintergrasp - PvP Kill - Shadow
31074;25680;Quest - Wintergrasp - PvP Kill - Life
31075;27462;Scourge Bomb
31076;27166;Indalamar's Nax 10 Vendor
31077;1126;Safirdrang's Chill Target
31078;26804;Dreadwind
31079;25250;Azure Saboteur
31080;27465;Warden Alturas
31081;27587;Officer Van Rossem
31082;25496;Scourge Commander Thalanor
31083;27481;The Lich King
31084;27466;Highlord Darion Mograine
31085;27585;Sky-Reaver Klum
31086;25680;Quest - Wintergrasp - PvP Kill - Alliance
31087;21930;Lady Nightswood
31088;27467;Koltira Deathweaver
31089;27468;Thassarian
31090;25627;Cowardly Acherus Geist
31091;13462;Commander Dardosh
31092;16480;Scourge Egg KC Bunny
31093;25680;Quest - Wintergrasp - PvP Kill - Vehicle
31094;25998;Knight of the Ebon Blade
31095;26762;Val'kyr Battle-maiden
31096;25351;Scourge Necromancer
31097;25526;Frightened Ghoul
31098;24812;Terrifying Abomination
31099;16174;Patchwerk
31100;25627;Acherus Scourge Proxy
31101;4577;Hoodoo Master Fu'jin
31102;18219;Vieron Blazefeather
31103;27396;Twilight Egg (Cosmetic)
31104;27324;Ahn'kahar Watcher
31105;16480;Ahn'kahet Brazier KC Bunny
31106;13468;Siegesmith Stronghoof
31107;16215;Lieutenant Murp
31108;13461;Siege Master Stouthandle
31109;17384;Senior Demolitionist Legoso
31110;27405;Eidolon Watcher
31111;27475;Night Elf Mohawk
31115;27476;Quartermaster Vaskess
31116;27166;Indalamar's Nax 25 Vendor
31117;1126;Safirdrang's Controller Bunny
31118;11686;Azure Raider
31119;27477;Bloody Meat
31120;4588;Stoneclaw Totem VIII
31121;4588;Stoneclaw Totem IX
31123;27482;Shandaral Spirit Wolf
31124;27507;Brutal Nether Drake
31125;26967;Archavon the Stone Watcher
31126;25168;Agitated Stratholme Citizen
31127;25313;Agitated Stratholme Resident
31128;26452;Chilly
31129;4588;Strength of Earth Totem VIII
31130;25077;Festering Corpse
31131;22506;Containment Crystal
31132;4589;Flametongue Totem VI
31133;4589;Flametongue Totem VIII
31134;27508;Cyanigosa
31135;27074;Geirrvif
31136;27509;High Warlord Uro
31137;27065;Frostbrood Skytalon
31138;169;Tenebron Egg Controller
31139;27807;Pustulent Horror
31140;15958;Hulking Abomination
31141;14697;Decaying Wight
31142;25526;Icy Ghoul
31143;3019;Reinforced Training Dummy
31144;16074;Grandmaster's Training Dummy
31145;24584;Shadow Adept
31146;27510;Heroic Training Dummy
31147;25627;Vicious Geist
31149;26504;Lake Wintergrasp Portal
31150;23136;Plagued Fiend
31151;17650;Tactical Officer Kilrath
31152;27511;Undying Minion
31153;13456;Tactical Officer Ahbramis
31154;27512;Gjonner the Merciless
31155;27538;Malefic Necromancer
31156;25680;Quest - Wintergrasp - Tower Kill
31157;26303;Skeletal Assault Gryphon
31158;4589;Flametongue Totem VII
31159;27409;Baelok
31160;27410;Rokir
31161;27411;Sapph
31162;4589;Searing Totem VIII
31163;26500;Icefury
31164;4589;Searing Totem IX
31165;4589;Searing Totem X
31166;4589;Magma Totem VI
31167;4589;Magma Totem VII
31168;4587;V
31169;4587;Fire Resistance Totem V
31170;4587;Fire Resistance Totem VI
31171;4589;Frost Resistance Totem V
31172;4589;Frost Resistance Totem VI
31173;4590;Nature Resistance Totem V
31174;4590;Nature Resistance Totem VI
31175;4588;Stoneskin Totem IX
31176;4588;Stoneskin Totem X
31177;28350;Slain Alliance Soldier
31178;519;Enraging Ghoul (1)
31179;569;Devouring Ghoul (1)
31180;24767;Master Necromancer (1)
31181;4587;Healing Stream Totem VII
31182;4587;Healing Stream Totem VIII
31183;5231;Skeletal Minion (1)
31184;25200;Dark Necromancer (1)
31185;4587;Healing Stream Totem IX
31187;9793;Crypt Fiend (1)
31188;25199;Tomb Stalker (1)
31189;4587;Mana Spring Totem VII
31190;4587;Mana Spring Totem VIII
31191;27584;Father Jhadras
31192;27582;Masud
31193;27580;Geness Half-Soul
31194;27906;Talla
31195;27579;Eldreth
31196;27583;Rith
31198;25692;Coprous the Defiled
31199;25282;Patchwork Construct (1)
31200;25281;Bile Golem (1)
31201;24766;Acolyte (1)
31202;19059;Infinite Adversary (1)
31203;19061;Infinite Agent (1)
31204;28014;Sartharion Twilight Egg
31205;27576;Risen Alliance Soldier
31206;19058;Infinite Hunter (1)
31207;828;Ghoul Minion (1)
31208;25542;Risen Zombie (1)
31209;27515;Riding Argent Skytalon, Neutral (Taxi)
31210;24949;Arthas (1)
31211;26579;Meathook (1)
31212;26581;Salramm the Fleshcrafter (1)
31214;19295;Sartharion Twilight Whelp
31215;26580;Chrono-Lord Epoch (1)
31216;11686;Mirror Image
31217;26582;Mal'Ganis (1)
31218;8311;Acolyte of Shadron
31219;12894;Acolyte of Vesperon
31220;25445;Plaguehoof
31221;27517;Bloodsunder
31222;25269;Khit'rix the Dark Master
31223;27517;Bloodsunder
31224;26500;Icefury
31225;25445;Plaguehoof
31226;7858;Lumbering Atrocity
31227;25280;Death Knight Warhorse
31228;1988;Grove Walker
31229;8811;Ancient Watcher
31230;17340;Forlorn Dryad
31231;27518;Lost Shandaral Spirit
31233;24235;Sinewy Wolf
31234;27166;Indalamar's Emblem of Valor Vendor
31235;27249;Crusader Olakin Sainrith
31236;10957;Dappled Stag
31237;27522;Matthias Lehner
31238;27524;Hira Snowdawn
31239;27525;Blue Dragonhawk
31240;27526;Warlord Hork Strongbrow
31241;27527;Marshal Ivalius
31242;27528;Sigrid Iceborn
31243;27529;Warsong Cannon
31244;25680;Quest - Wintergrasp - Structure Kill
31245;1126;Invisible Ooze Stalker
31246;21955;[DND] Icecrown Airship Cannon Explosion Bunny
31247;27533;Roxi Ramrocket
31248;27534;Rimi Coldcrank
31249;26742;Sigrid Iceborn's Proto-Drake (mountable)
31250;27628;Ebon Blade Defender
31251;25627;Shadow Vault Skirmisher
31252;5990;Bad Fish - Critter
31253;27904;Alexstrasza the Life-Binder
31254;24768;Lordaeron Footsoldier
31255;24301;Saronite Shaper
31256;4626;Bad Fish - Rabbits
31257;7534;Ebon Blade Winged Defender
31258;26623;Ymirheim Chosen Warrior
31259;27540;Absalan the Pious
31260;25837;Ymirjar Skycaller
31261;27539;Brother Keltan
31262;27541;Blight Falconer
31263;27543;Carrion Hunter
31264;169;A Mysterious Voice
31265;26715;Savage Proto-Drake
31266;26734;Shadow Vault Assaulter
31267;27548;Ymirjar Element Shaper
31268;27545;The Prodigal Leader
31269;17722;Kor'kron Battle Wyvern
31271;24301;Carnage
31272;16480;Dying Berserker KC Bunny
31273;24675;Dying Berserker
31274;27546;Death Knight Overseer
31276;570;Ghoulish Minion
31277;27551;Thane Banahogg
31278;24993;Ravenous Ghoul
31279;27554;Father Kamaros
31280;22522;Ymirheim Spear Gun
31281;28350;Dead Alliance Soldier
31282;16240;Argent Healer
31283;27562;Orbaz Bloodbane
31284;25680;Quest - Wintergrasp - Vehicle Protected
31285;24700;(Wrathgate Horde) Warsong Elite
31286;25680;Quest - Wintergrasp - Bridge Kill
31287;25680;Quest - Wintergrasp - Wall Kill
31288;25680;Quest - Wintergrasp - Workshop Kill
31289;25680;Quest - Wintergrasp - Gate Kill
31290;27153;Highlord Darion Mograine
31291;23884;(Wrathgate Monster) Forsaken Catapult
31292;11402;(Wrathgate Monster) Frail Construct
31293;571;(Wrathgate Monster) Angrathar Aberration
31294;24973;(Wrathgate Horde) Taunka Huntsman
31295;24091;(Wrathgate Horde) Darkspear
31296;24361;(Wrathgate Alliance) Fordragon Footman
31297;24363;(Wrathgate Alliance) Fordragon Sentinel
31298;24365;(Wrathgate Alliance) Fordragon Battle-Mage
31299;24967;(Wrathgate Alliance) Fordragon Marskman
31300;27556;Arcanist Ivrenne
31301;25337;The Lich King
31302;27557;Magistrix Lambriesse
31304;3167;Dying Soldier
31305;27559;Arcanist Adurin
31306;27558;Margrave Dhakar
31307;27560;Magister Brasael
31308;16214;(Wrathgate Monster) Abomination
31309;23136;(Wrathgate Scourge) Plague Eruptor
31310;24365;Fleeing Alliance Soldier
31311;27035;Sartharion (1)
31312;16480;Dying Soldier KC Bunny
31313;24554;Fleeing Alliance Soldier
31314;25783;Ebon Blade Veteran
31315;27561;Riding Hippogryph (Armored)
31316;27564;Ebon Blade Reaper
31317;2172;Lava Blaze (1)
31318;27530;Death Knight Adept
31319;27567;Big Blizzard Bear
31320;25241;Umbral Brute
31321;11404;Skeletal Runesmith
31322;24301;Saronite Shaper
31323;25285;Lithe Stalker
31324;26804;Iceskin Sentry
31325;27530;Death Knight Adept
31326;27412;Death Knight Initiate
31327;27415;Death Knight Initiate
31328;23864;Fleeing Horde Soldier
31329;9786;Skeletal Footsoldier Credit
31330;23934;Fleeing Horde Soldier
31331;27166;Indalamar's Emblem of Heroism Vendor
31333;27569;Alexstrasza the Life-Binder
31334;27570;Korialstrasz
31335;17814;Darkweb Hatchling (1)
31336;16462;Darkweb Recluse (1)
31337;1955;Drakkari Bat (1)
31338;27075;Drakkari Commander (1)
31339;27077;Drakkari Guardian (1)
31340;19734;Drakkari Gutripper (1)
31341;6469;Drakkari Raptor Mount (1)
31342;26860;Risen Drakkari Handler (1)
31343;19732;Drakkari Scytheclaw (1)
31344;24500;Crystal Handler (1)
31345;27083;Drakkari Shaman (1)
31346;829;Flesheating Ghoul (1)
31347;24994;Ghoul Tormentor (1)
31348;22337;Hulking Corpse (1)
31349;5240;King Dred (1)
31350;26292;Novos the Summoner (1)
31351;27056;Risen Drakkari Bat Rider (1)
31352;27062;Risen Drakkari Death Knight (1)
31353;21955;[DND] Icecrown Airship (N) - Attack Controller
31354;26857;Risen Drakkari Soulmage (1)
