long,long,long,long,flags,long,long,long,long,long,long,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,flags,long,None,None,long,float,float,None,
4232,571,65,1862,0x40004444,0,0,0,412,0,72,"Vengeance Pass",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4233,571,65,1863,0x40004444,0,0,0,0,0,72,"Dawn's Reach",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4234,571,65,1864,0x40005444,0,0,453,0,0,80,"Naxxramas",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4235,571,394,1865,0x40004440,0,0,0,460,564,74,"Heartwood Trading Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4236,571,394,1866,0x40004440,0,0,0,459,563,74,"Evergreen Trading Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4237,571,394,1867,0x40004040,0,0,0,0,0,74,"Spruce Point Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4238,571,394,1868,0x40004440,0,0,0,0,0,74,"White Pine Trading Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4239,571,394,1869,0x40004440,0,0,0,0,0,74,"Aspen Grove Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4240,571,394,1870,0x40004440,0,0,0,459,563,74,"Forest's Edge Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4241,571,65,1871,0x40004444,0,0,0,0,0,72,"Eldritch Heights",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4242,571,394,1873,0x40004440,0,0,440,459,563,74,"Venture Bay",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4243,571,65,1875,0x40004444,0,0,0,0,0,72,"Wintergarde Crypt",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4244,571,394,1877,0x40004440,0,0,0,0,0,74,"Bloodmoon Isle",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4245,571,394,1879,0x40004440,0,0,0,0,0,75,"Shadowfang Tower",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4246,571,65,1881,0x40004444,0,0,0,0,0,73,"Wintergarde Mausoleum",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4247,571,394,1883,0x40004440,0,0,0,0,0,74,"Duskhowl Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4248,571,394,1885,0x40004440,0,0,457,461,0,73,"The Conquest Pit",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4249,571,394,1887,0x40004440,0,0,457,459,563,75,"The Path of Iron",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4250,571,394,1889,0x40004440,0,0,457,462,566,75,"Ruins of Tethys",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4251,571,394,1891,0x40004440,0,0,0,459,563,74,"Silverbrook Hills",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4252,571,495,1893,0x40004441,0,0,0,0,0,72,"The Broken Bluffs",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4253,571,65,1895,0x40004444,0,0,0,0,0,73,"7th Legion Front",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4254,571,65,1897,0x40004444,0,0,453,0,0,74,"The Dragon Wastes",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4255,571,394,1899,0x40004440,0,0,0,459,563,74,"Ruins of Drak'Zin",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4256,571,65,1901,0x40004444,0,0,0,0,0,74,"Drak'Mar Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4257,571,65,1903,0x40004444,0,0,0,0,0,74,"Dragonspine Tributary",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4258,571,0,1905,0x4441,0,0,440,0,0,70,"The North Sea",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4259,571,394,1907,0x40004440,0,0,0,0,0,74,"Drak'ural",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4260,571,495,1909,0x40004441,0,0,0,0,0,70,"Thorvald's Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4261,571,495,1911,0x40004441,0,0,0,0,0,70,"Ghostblade Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4262,571,394,1913,0x40004440,0,0,0,460,564,74,"Ashwood Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4263,571,495,1915,0x40004441,0,0,0,0,0,70,"Lydell's Ambush",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4264,599,0,1917,0x0,0,0,0,0,0,0,"Halls of Stone",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.699999988079,,
4265,576,0,1919,0x0,0,0,0,0,0,0,"The Nexus",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.699999988079,,
4266,571,394,1921,0x40004440,0,0,0,459,563,75,"Harkor's Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4267,571,394,1923,0x40004440,0,0,0,0,0,74,"Vordrassil Pass",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4268,571,394,1925,0x40004440,0,0,0,0,0,74,"Ruuna's Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4269,571,3537,1927,0x40004440,0,0,0,462,566,70,"Shrine of Scales",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4270,571,394,1929,0x40004440,0,0,0,463,0,75,"Drak'atal Passage",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4271,571,495,1931,0x40004441,0,0,0,0,0,71,"Utgarde Pinnacle",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4272,602,0,1933,0x0,0,0,0,0,0,0,"Halls of Lightning",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.699999988079,,
4273,603,0,1935,0x4000,0,0,465,522,0,0,"Ulduar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.5,,
4275,571,66,1938,0x40204444,0,0,0,0,0,75,"The Argent Stand",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4276,571,66,1940,0x40004444,0,0,0,500,0,75,"Altar of Sseratus",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4277,601,0,1942,0x0,0,0,0,0,0,76,"Azjol-Nerub",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.699999988079,,
4278,571,66,1944,0x40004444,0,0,0,0,0,75,"Drak'Sotra Fields",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4279,571,66,1946,0x40004444,0,0,0,0,0,75,"Drak'Sotra",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4280,571,66,1948,0x40004444,0,0,0,0,0,75,"Drak'Agal",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4281,0,139,1950,0x40C8192B,0,0,0,451,0,55,"Acherus: The Ebon Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4282,571,3711,1952,0x40005440,0,0,0,0,0,78,"The Avalanche",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4283,571,3711,1954,0x40004440,0,0,0,426,0,77,"The Lost Lands",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4284,571,3711,1956,0x40204440,0,0,0,0,0,75,"Nesingwary Base Camp",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4285,571,3711,1958,0x40004440,0,0,0,0,0,77,"The Seabreach Flow",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4286,571,3711,1960,0x40004440,0,0,0,0,0,77,"The Bones of Nozronn",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4287,571,3711,1962,0x40004440,0,0,0,0,0,78,"Kartak's Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4288,571,3711,1964,0x40004440,0,0,0,0,0,78,"Sparktouched Haven",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4289,571,3711,1966,0x40004440,0,0,0,428,0,76,"The Path of the Lifewarden",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4290,571,3711,1968,0x40004440,0,0,0,0,0,76,"River's Heart",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4291,571,3711,1970,0x40004440,0,0,0,0,0,76,"Rainspeaker Canopy",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4292,571,3711,1972,0x40004440,0,0,0,0,0,76,"Frenzyheart Hill",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4293,571,3711,1974,0x40004440,0,0,0,0,0,76,"Wildgrowth Mangal",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4294,571,66,1976,0x40004444,0,0,0,0,0,75,"Heb'Valok",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4295,571,3711,1978,0x40004440,0,0,0,0,0,77,"The Sundered Shard",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4296,571,3711,1980,0x40004440,0,0,0,427,0,77,"The Lifeblood Pillar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4297,571,3711,1982,0x40004440,0,0,0,0,0,77,"Mosswalker Village",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4298,609,0,1984,0x4040,0,0,37,205,0,0,"Plaguelands: The Scarlet Enclave",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4299,571,66,1986,0x40004444,0,0,0,0,0,75,"Kolramas",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4300,571,3711,1988,0x40004440,0,0,0,428,0,78,"Waygate",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4302,571,3711,1992,0x40005440,0,0,0,427,0,77,"The Skyreach Pillar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4303,571,3711,1994,0x40004440,0,0,0,0,0,77,"Hardknuckle Clearing",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4304,571,3711,1996,0x40004440,0,0,0,0,0,77,"Sapphire Hive",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4306,571,3711,2000,0x40004440,0,0,0,0,0,77,"Mistwhisper Refuge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4307,571,3711,2002,0x40005440,0,0,0,427,0,77,"The Glimmering Pillar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4308,571,3711,2004,0x40004440,0,0,0,0,0,77,"Spearborn Encampment",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4309,571,66,2006,0x40004444,0,0,0,0,0,74,"Drak'Tharon Keep",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4310,571,66,2008,0x40004444,0,0,0,0,0,74,"Zeramas",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4311,571,66,2010,0x40004444,0,0,0,0,0,74,"Reliquary of Agony",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4312,571,66,2012,0x40204444,0,0,0,452,0,74,"Ebon Watch",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4313,571,66,2014,0x40004444,0,0,0,464,0,74,"Thrym's End",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4314,571,66,2016,0x40005444,0,0,0,0,0,75,"Voltarus",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4315,571,66,2018,0x40004444,0,0,0,0,0,75,"Reliquary of Pain",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4316,571,66,2020,0x40004444,0,0,0,0,0,75,"Rageclaw Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4317,571,66,2022,0x40204444,0,0,0,0,0,75,"Light's Breach",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4318,571,66,2024,0x40004444,0,0,0,0,0,75,"Pools of Zha'Jin",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4319,571,66,2026,0x40004444,0,0,0,0,0,75,"Zim'Abwa",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4320,571,66,2028,0x40004444,0,0,0,0,0,75,"Amphitheater of Anguish",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4321,571,66,2030,0x40004444,0,0,0,499,0,76,"Altar of Rhunok",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4322,571,66,2032,0x40004444,0,0,0,500,0,76,"Altar of Har'koa",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4323,571,66,2034,0x40204444,0,0,0,0,0,76,"Zim'Torga",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4324,571,66,2036,0x40004444,0,0,0,0,0,76,"Pools of Jin'Alai",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4325,571,66,2038,0x40004444,0,0,0,498,0,76,"Altar of Quetz'lun",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4326,571,66,2040,0x40004444,0,0,0,0,0,76,"Heb'Drakkar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4327,571,66,2042,0x40004444,0,0,0,0,0,76,"Drak'Mabwa",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4328,571,66,2044,0x40004444,0,0,0,0,0,76,"Zim'Rhuk",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4329,571,66,2046,0x40004444,0,0,0,497,0,77,"Altar of Mam'toth",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4342,609,4298,2048,0x40C81023,0,0,0,451,0,55,"Acherus: The Ebon Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4343,609,4298,2050,0x40000040,0,0,0,453,0,55,"New Avalon",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4344,609,4298,2052,0x40000040,0,0,0,453,0,55,"New Avalon Fields",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4345,609,4298,2054,0x40000040,0,0,0,453,0,55,"New Avalon Orchard",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4346,609,4298,2056,0x40000040,0,0,0,453,0,55,"New Avalon Town Hall",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4347,609,4298,2058,0x40000040,0,0,0,450,0,55,"Havenshire",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4348,609,4298,2060,0x40000040,0,0,0,450,0,55,"Havenshire Farms",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4349,609,4298,2062,0x40000040,0,0,0,450,0,55,"Havenshire Lumber Mill",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4350,609,4298,2064,0x40000040,0,0,0,450,0,55,"Havenshire Stables",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4351,609,4298,2066,0x40000040,0,0,0,453,0,55,"Scarlet Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4352,609,4298,2068,0x40000040,0,0,0,453,0,55,"Chapel of the Crimson Flame",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4353,609,4298,2070,0x40000040,0,0,0,454,0,55,"Light's Point Tower",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4354,609,4298,2072,0x40000040,0,0,0,454,0,55,"Light's Point",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4355,609,4298,2074,0x40000040,0,0,0,450,0,55,"Crypt of Remembrance",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4356,609,4298,2076,0x40000040,0,0,0,452,0,55,"Death's Breach",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4357,609,4298,2078,0x40000040,0,0,0,205,0,58,"The Noxious Glade",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4358,609,4298,2080,0x40000040,0,0,0,455,0,55,"Tyr's Hand",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4359,609,4298,2082,0x40000040,0,0,0,453,0,55,"King's Harbor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4360,609,4298,2084,0x40000040,0,0,0,453,0,55,"Scarlet Overlook",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4361,609,4298,2086,0x40000040,0,0,0,455,0,58,"Light's Hope Chapel",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4362,609,4298,2088,0x40000040,0,0,0,0,0,55,"Sinner's Folly",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4363,609,4298,2090,0x40000040,0,0,0,205,0,55,"Pestilent Scar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4364,609,4298,2092,0x40000040,0,0,0,205,0,55,"Browman Mill",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4365,609,4298,2094,0x40000040,0,0,0,450,0,55,"Havenshire Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4366,571,394,2096,0x40004440,0,0,0,0,0,74,"Ursoc's Den",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4367,571,3711,2098,0x40004440,0,0,0,0,0,77,"The Blight Line",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4368,571,3711,2100,0x40004440,0,0,0,0,0,77,"The Bonefields",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4369,571,3711,2102,0x40004440,0,0,0,0,0,77,"Dorian's Outpost",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4371,571,66,2105,0x40004444,0,0,0,497,0,77,"Mam'toth Crater",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4372,571,66,2107,0x40004444,0,0,0,0,0,77,"Zol'Maz Stronghold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4373,571,66,2109,0x40004444,0,0,0,0,0,77,"Zol'Heb",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4374,571,66,2111,0x40004444,0,0,0,0,0,75,"Rageclaw Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4375,571,66,2113,0x40004444,0,0,0,0,0,77,"Gundrak",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4376,571,3711,2115,0x40004440,0,0,0,426,0,77,"The Savage Thicket",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4377,609,4298,2117,0x40000040,0,0,0,453,0,55,"New Avalon Forge",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4378,617,0,2119,0x4010080,0,0,0,0,0,0,"Dalaran Arena",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4379,571,495,2121,0x40A04461,0,0,0,458,0,70,"Valgarde",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4380,571,495,2123,0x40804460,0,0,0,0,0,70,"Westguard Inn",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4381,1,490,2125,0x40000040,0,0,0,0,0,0,"Waygate",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4382,1,490,2127,0x40000040,0,0,0,0,0,0,"The Shaper's Terrace",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4383,571,3711,2129,0x40004440,0,0,0,0,0,77,"Lakeside Landing",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4384,607,0,2131,0x10,0,0,463,243,0,0,"Strand of the Ancients",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4385,571,3711,2133,0x40004440,0,0,0,428,0,77,"Bittertide Lake",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4386,571,3711,2135,0x40004440,0,0,0,0,0,77,"Rainspeaker Rapids",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4387,571,3711,2137,0x40004440,0,0,0,0,0,77,"Frenzyheart River",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4388,571,3711,2139,0x40004440,0,0,0,0,0,77,"Wintergrasp River",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4389,571,3711,2141,0x40005440,0,0,0,427,0,77,"The Suntouched Pillar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4390,571,66,2143,0x40004444,0,0,0,0,0,75,"Frigid Breach",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4391,571,3711,2145,0x40004440,0,0,0,0,0,77,"Swindlegrin's Dig",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4392,571,3711,2147,0x40004440,0,0,0,0,0,80,"The Stormwright's Shelf",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4393,571,3711,2149,0x40004440,0,0,0,0,0,77,"Death's Hand Encampment",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4394,609,4298,2151,0x40000040,0,0,0,453,0,55,"Scarlet Tavern",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4395,571,0,2153,0x20004D28,0,0,468,431,546,75,"Dalaran",,,,,,,,,,,,,,,,0xFF01FE,0x6,0,,,0,-500.0,0.0,,
4396,571,65,2155,0x40004444,0,0,0,0,0,73,"Nozzlerust Post",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4399,571,3537,2161,0x40004441,0,0,0,0,0,70,"Farshire Mine",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4400,571,3711,2163,0x40005440,0,0,0,427,0,77,"The Mosslight Pillar",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4401,571,3537,2165,0x40005441,0,0,0,0,0,71,"Saragosa's Landing",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4402,571,495,2167,0x40004441,0,0,0,0,0,70,"Vengeance Lift",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4403,571,495,2169,0x40004441,0,0,0,0,0,70,"Balejar Watch",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4404,571,495,2171,0x40404461,0,0,0,0,0,70,"New Agamand Inn",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4405,601,4277,2173,0x40000000,0,0,0,0,0,73,"Passage of Lost Fiends",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4406,618,0,2175,0x4010080,0,0,25,243,0,0,"The Ring of Valor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4407,30,2597,2177,0x40004000,0,0,0,0,0,0,"Hall of the Frostwolf",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4408,30,2597,2179,0x40004000,0,0,0,0,0,0,"Hall of the Stormpike",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4411,0,1519,2185,0x40000138,0,0,446,0,0,0,"Stormwind Harbor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4412,571,3711,2187,0x40005440,0,0,0,425,0,77,"The Makers' Overlook",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4413,571,3711,2189,0x40005440,0,0,0,425,0,77,"The Makers' Perch",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4414,571,65,2191,0x40004444,0,0,0,0,0,74,"Scarlet Tower",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4415,608,0,2193,0x0,0,0,0,0,0,0,"The Violet Hold",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4416,604,0,2195,0x0,0,0,0,0,0,0,"Gundrak",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.699999988079,,
4417,571,210,2197,0x40004445,0,0,0,447,0,80,"Onslaught Harbor",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
4418,571,67,2199,0x40204441,0,0,0,0,0,77,"K3",,,,,,,,,,,,,,,,0xFF01FE,0x0,0,,,0,-500.0,0.0,,
