long,long,long,float,float,float,long,
137621,190587,105333,0.0,0.0,0.0,0,
137622,190587,105367,0.0,0.0,0.0,0,
137623,190587,105400,0.0,0.0,0.0,0,
137624,190587,105433,0.0,0.0,0.0,0,
137625,190587,105467,0.0,0.0,0.0,0,
137626,190587,105500,0.0,0.0,0.0,0,
137627,190587,105533,0.0,0.0,0.0,0,
137628,190587,105567,0.0,0.0,0.0,0,
137629,190587,105600,0.0,0.0,0.0,0,
137630,190587,105633,0.0,0.0,0.0,0,
137631,190587,105667,0.0,0.0,0.0,0,
137632,190587,105700,0.0,0.0,0.0,0,
137633,190587,105733,0.0,0.0,0.0,0,
137634,190587,105767,0.0,0.0,0.0,0,
137635,190587,105800,0.0,0.0,0.0,0,
137636,190587,105833,0.0,0.0,0.0,0,
137637,190587,105867,0.0,0.0,0.0,0,
137638,190587,105900,0.0,0.0,0.0,0,
137639,190587,105933,0.0,0.0,0.0,0,
137640,190587,105967,0.0,0.0,0.0,0,
137641,190587,106000,0.0,0.0,0.0,0,
137642,190587,106033,0.0,0.0,0.0,0,
137643,190587,106067,0.0,0.0,0.0,0,
137644,190587,106100,0.0,0.0,0.0,0,
137645,190587,106133,0.0,0.0,0.0,0,
137646,190587,106167,0.0,0.0,0.0,0,
137647,190587,106200,0.0,0.0,0.0,0,
137648,190587,106233,0.0,0.0,0.0,0,
137649,190587,106267,0.0,0.0,0.0,0,
137650,190587,106300,0.0,0.0,0.0,0,
137651,190587,106333,0.0,0.0,0.0,0,
137652,190587,106367,0.0,0.0,0.0,0,
137653,190587,106400,0.0,0.0,0.0,0,
137654,190587,106433,0.0,0.0,0.0,0,
137655,190587,106467,0.0,0.0,0.0,0,
137656,190587,106500,0.0,0.0,0.0,0,
137657,190587,106533,0.0,0.0,0.0,0,
137658,190587,106567,0.0,0.0,0.0,0,
137659,190587,106600,0.0,0.0,0.0,0,
137660,190587,106633,0.0,0.0,0.0,0,
137661,190587,106667,0.0,0.0,0.0,0,
161198,191276,0,0.0,0.0,0.0,162,
161199,191276,167,-0.0639159977436,0.0,-0.73056101799,162,
161200,191276,267,-0.102265000343,0.0,-1.16889798641,163,
161201,191276,1667,-0.639158010483,0.0,-7.3056139946,163,
161202,191276,1767,-0.677507996559,0.0,-7.74395084381,164,
161203,191276,1833,-0.703073978424,0.0,-8.03617572784,164,
161204,191276,1867,-0.687449991703,0.0,-7.85759305954,164,
161205,191276,2000,-0.624954998493,0.0,-7.14326715469,163,
161206,191276,3100,-0.109366998076,0.0,-1.25007200241,163,
161207,191276,3267,-0.0312479995191,0.0,-0.357163012028,164,
161208,191276,3333,0.0,0.0,0.0,164,
161209,191277,0,0.0,0.0,0.0,162,
161210,191277,67,0.0180799998343,0.00310399988666,-0.394286006689,162,
161211,191277,167,0.0452000014484,0.00775999994949,-0.985715985298,163,
161212,191277,833,0.225999996066,0.0387980006635,-4.92857980728,163,
161213,191277,933,0.253120005131,0.0434539988637,-5.52000999451,164,
161214,191277,1000,0.27120000124,0.0465580001473,-5.91429710388,164,
161215,191277,1067,0.255701988935,0.0438980013132,-5.57633686066,164,
161216,191277,1167,0.232456997037,0.0399070009589,-5.06939697266,163,
161217,191277,1933,0.0542399995029,0.00931200012565,-1.18285894394,163,
161218,191277,2067,0.0232459995896,0.00399099988863,-0.50694000721,164,
161219,191277,2167,0.0,0.0,0.0,164,
161235,191278,0,0.0,0.0,0.0,162,
161236,191278,67,0.0108479997143,0.00186199997552,-0.236571997404,162,
161237,191278,167,0.0271199997514,0.00465600006282,-0.591430008411,163,
161238,191278,1567,0.254927992821,0.0437630005181,-5.55943918228,163,
161239,191278,1633,0.265776008368,0.0456250011921,-5.79601097107,164,
161240,191278,1667,0.27120000124,0.0465559996665,-5.91429710388,164,
161241,191278,1700,0.264420002699,0.0453919991851,-5.76643896103,164,
161242,191278,1767,0.250860005617,0.0430650003254,-5.47072505951,162,
161243,191278,1833,0.237299993634,0.0407369993627,-5.1750087738,162,
161244,191278,1933,0.216959998012,0.0372450016439,-4.73143720627,163,
161245,191278,2867,0.0271199997514,0.00465600006282,-0.591430008411,163,
161246,191278,2933,0.0135599998757,0.00232800003141,-0.295715004206,164,
161247,191278,3000,0.0,0.0,0.0,164,
161248,191329,0,0.0,0.0,0.0,162,
161249,191329,100,-0.0343509986997,0.0,-0.392637014389,162,
161250,191329,167,-0.0572520010173,0.0,-0.654395997524,163,
161251,191329,1767,-0.606872022152,0.0,-6.93659496307,163,
161252,191329,1933,-0.664124011993,0.0,-7.5909910202,164,
161253,191329,2000,-0.687025010586,0.0,-7.85274887085,164,
161254,191329,2033,-0.673285007477,0.0,-7.69569396973,164,
161255,191329,2100,-0.64580398798,0.0,-7.38158416748,162,
161256,191329,2200,-0.6045820117,0.0,-6.91041898727,162,
161257,191329,2267,-0.577100992203,0.0,-6.59630918503,163,
161258,191329,3433,-0.0961840003729,0.0,-1.09938502312,163,
161259,191329,3567,-0.041221998632,0.0,-0.471165001392,164,
161260,191329,3667,0.0,0.0,0.0,164,
161261,192588,0,0.0,0.0,0.0,162,
161262,192588,100,-0.00981499999762,0.0373700000346,-0.346235007048,162,
161263,192588,200,-0.0196299999952,0.0747409984469,-0.692471027374,163,
161264,192588,1867,-0.183209002018,0.697582006454,-6.46306180954,163,
161265,192588,1967,-0.193023994565,0.73495298624,-6.80929803848,164,
161266,192588,2000,-0.196296006441,0.747408986092,-6.92470979691,164,
161267,192588,2033,-0.191387996078,0.728724002838,-6.75159215927,164,
161268,192588,2100,-0.181574001908,0.691353976727,-6.40535593033,162,
161269,192588,2200,-0.166850998998,0.635298013687,-5.88600301743,163,
161270,192588,3200,-0.0196299999952,0.0747409984469,-0.692471027374,163,
161271,192588,3267,-0.00981499999762,0.0373700000346,-0.346235007048,164,
161272,192588,3333,0.0,0.0,0.0,164,
161273,192717,0,0.0,0.0,0.0,162,
161274,192717,67,-0.00619200011715,0.0103249996901,0.206735998392,162,
161275,192717,133,-0.0123829999939,0.0206499993801,0.413471013308,163,
161276,192717,1900,-0.176462993026,0.294259011745,5.89196300507,163,
161277,192717,1967,-0.182653993368,0.304583996534,6.09870004654,164,
161278,192717,2000,-0.185749992728,0.309747010469,6.20206689835,164,
161279,192717,2033,-0.182034999132,0.303552001715,6.07802581787,164,
161280,192717,2100,-0.174604997039,0.291162014008,5.82994318008,162,
161281,192717,2167,-0.167174994946,0.278771996498,5.58186101913,162,
161282,192717,2233,-0.159744992852,0.266382008791,5.33377695084,163,
161283,192717,3533,-0.0148600004613,0.0247799996287,0.496165007353,163,
161284,192717,3600,-0.00743000023067,0.0123899998143,0.248082995415,164,
161285,192717,3667,0.0,0.0,0.0,164,
146435,193182,0,0.0,0.0,0.0,147,
146436,193182,33,0.0,0.0,0.0,147,
146437,193182,67,0.0,0.0,0.0,148,
146438,193182,967,0.671549022198,-0.464083999395,0.0,148,
146439,193182,1833,2.66124105453,-1.8390840292,0.0,148,
146440,193182,2700,5.92957878113,-4.09781885147,0.0,148,
146441,193182,3567,10.4375,-7.21310806274,0.0,148,
146442,193182,4433,16.1455078125,-11.1577148438,0.0,148,
146443,193182,5300,23.0141067505,-15.9045143127,0.0,148,
146444,193182,6167,31.0042324066,-21.4262695312,0.0,148,
146445,193182,7033,40.0763893127,-27.6958007813,0.0,148,
146446,193182,7900,50.1911888123,-34.6858711243,0.0,148,
146447,193182,8767,61.3093528748,-42.3693580627,0.0,148,
146448,193182,9633,73.3916015625,-50.7190742493,0.0,148,
146449,193182,10533,86.3984375,-59.707736969,0.0,148,
146450,193182,11400,100.290466309,-69.308265686,0.0,148,
146451,193182,12267,115.028648376,-79.4933853149,0.0,148,
146452,193182,13133,130.573348999,-90.2359466553,0.0,148,
146453,193182,14000,146.885314941,-101.508743286,0.0,148,
146454,193182,14867,163.925186157,-113.284622192,0.0,148,
146455,193182,15733,181.653640747,-125.53629303,0.0,148,
146456,193182,16600,200.031356812,-138.23664856,0.0,148,
146457,193182,17467,219.018936157,-151.358459473,0.0,148,
146458,193182,18333,238.576980591,-164.874572754,0.0,148,
146459,193182,19200,258.666290283,-178.757766724,0.0,148,
146460,193182,20067,279.247406006,-192.98085022,0.0,148,
146461,193182,20967,300.270782471,-207.509597778,0.0,148,
146462,193182,21833,321.717346191,-222.330780029,0.0,148,
146463,193182,22700,343.537658691,-237.410263062,0.0,148,
146464,193182,23567,365.692504883,-252.720870972,0.0,148,
146465,193182,24433,388.142425537,-268.235473633,0.0,148,
146466,193182,25300,410.848083496,-283.926818848,0.0,148,
146467,193182,26167,433.770172119,-299.767700195,0.0,148,
146468,193182,27033,456.869415283,-315.730957031,0.0,148,
146469,193182,27900,480.106292725,-331.789398193,0.0,148,
146470,193182,28767,503.441558838,-347.915863037,0.0,148,
146471,193182,29633,526.835876465,-364.083068848,0.0,148,
146472,193182,30533,550.24987793,-380.263885498,0.0,148,
146473,193182,31400,573.644287109,-396.431121826,0.0,148,
146474,193182,32267,596.979553223,-412.55758667,0.0,148,
146475,193182,33133,620.216552734,-428.616088867,0.0,148,
146476,193182,34000,643.315734863,-444.579406738,0.0,148,
146477,193182,34867,666.237976074,-460.420349121,0.0,148,
146478,193182,35733,688.943786621,-476.111755371,0.0,148,
146479,193182,36600,711.393859863,-491.626403809,0.0,148,
146480,193182,37467,733.548828125,-506.937164307,0.0,148,
146481,193182,38333,755.369384766,-522.016845703,0.0,148,
146482,193182,39200,776.816162109,-536.838134766,0.0,148,
146483,193182,40067,797.849609375,-551.373840332,0.0,148,
146484,193182,40967,818.421020508,-565.590148926,0.0,148,
146485,193182,41833,838.510559082,-579.473571777,0.0,148,
146486,193182,42700,858.068908691,-592.989929199,0.0,148,
146487,193182,43567,877.05670166,-606.111877441,0.0,148,
146488,193182,44433,895.434692383,-618.812438965,0.0,148,
146489,193182,45300,913.163513184,-631.064331055,0.0,148,
146490,193182,46167,930.203674316,-642.840454102,0.0,148,
146491,193182,47033,946.516052246,-654.113525391,0.0,148,
146492,193182,47900,962.061096191,-664.856262207,0.0,148,
146493,193182,48767,976.799621582,-675.041748047,0.0,148,
146494,193182,49633,990.692260742,-684.64251709,0.0,148,
146495,193182,50533,1003.69952393,-693.631530762,0.0,148,
146496,193182,51400,1015.78210449,-701.981506348,0.0,148,
146497,193182,52267,1026.90075684,-709.665344238,0.0,148,
146498,193182,53133,1037.01611328,-716.655761719,0.0,148,
146499,193182,54000,1046.08862305,-722.925598145,0.0,148,
146500,193182,54867,1054.0793457,-728.447753906,0.0,148,
146501,193182,55733,1060.9486084,-733.194885254,0.0,148,
146502,193182,56600,1066.65698242,-737.139953613,0.0,148,
146503,193182,57467,1071.16552734,-740.255615234,0.0,148,
146504,193182,58333,1074.43457031,-742.514770508,0.0,148,
146505,193182,59200,1076.42480469,-743.890197754,0.0,148,
146506,193182,60067,1077.0970459,-744.354736328,0.0,148,
146507,193182,60100,1077.0970459,-744.354736328,0.0,149,
146508,193182,60133,1077.0970459,-744.354736328,0.0,149,
146509,193182,60167,1077.0970459,-744.354736328,0.0,146,
146510,193182,60633,0.0,0.0,0.0,146,
146511,193183,0,0.0,0.0,0.0,147,
146512,193183,33,0.0,0.0,0.0,147,
146513,193183,67,0.0,0.0,0.0,148,
146514,193183,967,0.594834983349,0.592230975628,0.0,148,
146515,193183,1833,2.35731291771,2.34678792953,0.0,148,
146516,193183,2700,5.25249576569,5.22905778885,0.0,148,
146517,193183,3567,9.24565982819,9.20421028137,0.0,148,
146518,193183,4433,14.3018665314,14.2378473282,0.0,148,
146519,193183,5300,20.386177063,20.294921875,0.0,148,
146520,193183,6167,27.4638671875,27.3409290314,0.0,148,
146521,193183,7033,35.5001106262,35.3411445618,0.0,148,
146522,193183,7900,44.4599609375,44.2608528137,0.0,148,
146523,193183,8767,54.3085403442,54.0654296875,0.0,148,
146524,193183,9633,65.0110702515,64.7200546265,0.0,148,
146525,193183,10533,76.5327148438,76.1900482178,0.0,148,
146526,193183,11400,88.8384857178,88.4407577515,0.0,148,
146527,193183,12267,101.893722534,101.4375,0.0,148,
146528,193183,13133,115.663360596,115.145507813,0.0,148,
146529,193183,14000,130.112747192,129.530166626,0.0,148,
146530,193183,14867,145.206863403,144.55670166,0.0,148,
146531,193183,15733,160.910919189,160.190490723,0.0,148,
146532,193183,16600,177.190109253,176.396759033,0.0,148,
146533,193183,17467,194.009490967,193.140838623,0.0,148,
146534,193183,18333,211.334259033,210.388076782,0.0,148,
146535,193183,19200,229.129608154,228.103729248,0.0,148,
146536,193183,20067,247.360565186,246.253036499,0.0,148,
146537,193183,20967,265.983337402,264.792480469,0.0,148,
146538,193183,21833,284.980957031,283.704986572,0.0,148,
146539,193183,22700,304.309692383,302.947174072,0.0,148,
146540,193183,23567,323.934631348,322.484283447,0.0,148,
146541,193183,24433,343.821014404,342.281646729,0.0,148,
146542,193183,25300,363.934020996,362.304595947,0.0,148,
146543,193183,26167,384.238677979,382.518341064,0.0,148,
146544,193183,27033,404.700195313,402.888244629,0.0,148,
146545,193183,27900,425.283752441,423.379608154,0.0,148,
146546,193183,28767,445.954376221,443.957733154,0.0,148,
146547,193183,29633,466.677368164,464.587890625,0.0,148,
146548,193183,30533,487.417755127,485.235473633,0.0,148,
146549,193183,31400,508.14074707,505.865631104,0.0,148,
146550,193183,32267,528.811401367,526.443786621,0.0,148,
146551,193183,33133,549.394958496,546.935241699,0.0,148,
146552,193183,34000,569.856567383,567.305175781,0.0,148,
146553,193183,34867,590.161376953,587.518981934,0.0,148,
146554,193183,35733,610.274414063,607.542053223,0.0,148,
146555,193183,36600,630.160949707,627.339538574,0.0,148,
146556,193183,37467,649.786010742,646.87677002,0.0,148,
146557,193183,38333,669.114929199,666.11907959,0.0,148,
146558,193183,39200,688.112731934,685.031921387,0.0,148,
146559,193183,40067,706.744445801,703.580200195,0.0,148,
146560,193183,40967,724.966796875,721.720947266,0.0,148,
146561,193183,41833,742.762390137,739.436767578,0.0,148,
146562,193183,42700,760.087463379,756.684326172,0.0,148,
146563,193183,43567,776.907043457,773.428588867,0.0,148,
146564,193183,44433,793.186401367,789.635070801,0.0,148,
146565,193183,45300,808.890869141,805.269165039,0.0,148,
146566,193183,46167,823.985229492,820.296020508,0.0,148,
146567,193183,47033,838.434875488,834.680969238,0.0,148,
146568,193183,47900,852.20489502,848.389343262,0.0,148,
146569,193183,48767,865.260498047,861.386413574,0.0,148,
146570,193183,49633,877.566711426,873.637512207,0.0,148,
146571,193183,50533,889.088684082,885.107910156,0.0,148,
146572,193183,51400,899.791564941,895.762939453,0.0,148,
146573,193183,52267,909.640563965,905.567871094,0.0,148,
146574,193183,53133,918.600830078,914.487976074,0.0,148,
146575,193183,54000,926.637512207,922.488708496,0.0,148,
146576,193183,54867,933.715698242,929.53515625,0.0,148,
146577,193183,55733,939.800598145,935.592773438,0.0,148,
146578,193183,56600,944.85723877,940.626831055,0.0,148,
146579,193183,57467,948.850830078,944.602539063,0.0,148,
146580,193183,58333,951.746643066,947.485351563,0.0,148,
146581,193183,59200,953.509643555,949.240478516,0.0,148,
146582,193183,60067,954.105041504,949.833251953,0.0,148,
146583,193183,60100,954.105041504,949.833251953,0.0,149,
146584,193183,60133,954.105041504,949.833251953,0.0,149,
146585,193183,60167,954.105041504,949.833251953,0.0,146,
146586,193183,60633,0.0,0.0,0.0,146,
146587,193184,0,0.0,0.0,0.0,147,
146588,193184,33,0.0,0.0,0.0,147,
146589,193184,67,0.0,0.0,0.0,148,
146590,193184,967,0.671549022198,-0.464083999395,0.0,148,
146591,193184,1833,2.66124105453,-1.8390840292,0.0,148,
146592,193184,2700,5.92968797684,-4.09781885147,0.0,148,
146593,193184,3567,10.4375,-7.21310806274,0.0,148,
146594,193184,4433,16.1453990936,-11.1577148438,0.0,148,
146595,193184,5300,23.0141067505,-15.9045143127,0.0,148,
146596,193184,6167,31.0042324066,-21.4262695312,0.0,148,
146597,193184,7033,40.0763893127,-27.6958007813,0.0,148,
146598,193184,7900,50.1911888123,-34.6858711243,0.0,148,
146599,193184,8767,61.3093528748,-42.3693580627,0.0,148,
146600,193184,9633,73.391494751,-50.7190742493,0.0,148,
146601,193184,10533,86.3984375,-59.707736969,0.0,148,
146602,193184,11400,100.29058075,-69.308265686,0.0,148,
146603,193184,12267,115.028648376,-79.4933853149,0.0,148,
146604,193184,13133,130.573348999,-90.2359466553,0.0,148,
146605,193184,14000,146.885314941,-101.508743286,0.0,148,
146606,193184,14867,163.925247192,-113.284622192,0.0,148,
146607,193184,15733,181.653640747,-125.53629303,0.0,148,
146608,193184,16600,200.031356812,-138.23664856,0.0,148,
146609,193184,17467,219.018875122,-151.358459473,0.0,148,
146610,193184,18333,238.577041626,-164.874572754,0.0,148,
146611,193184,19200,258.666229248,-178.757766724,0.0,148,
146612,193184,20067,279.247406006,-192.98085022,0.0,148,
146613,193184,20967,300.270782471,-207.509597778,0.0,148,
146614,193184,21833,321.717346191,-222.330780029,0.0,148,
146615,193184,22700,343.537658691,-237.410263062,0.0,148,
146616,193184,23567,365.692504883,-252.720870972,0.0,148,
146617,193184,24433,388.142425537,-268.235473633,0.0,148,
146618,193184,25300,410.848083496,-283.926818848,0.0,148,
146619,193184,26167,433.770172119,-299.767700195,0.0,148,
146620,193184,27033,456.869354248,-315.730957031,0.0,148,
146621,193184,27900,480.106292725,-331.789398193,0.0,148,
146622,193184,28767,503.441558838,-347.915863037,0.0,148,
146623,193184,29633,526.835876465,-364.083068848,0.0,148,
146624,193184,30533,550.24987793,-380.263885498,0.0,148,
146625,193184,31400,573.644287109,-396.431152344,0.0,148,
146626,193184,32267,596.979553223,-412.557617188,0.0,148,
146627,193184,33133,620.216552734,-428.616119385,0.0,148,
146628,193184,34000,643.315734863,-444.579406738,0.0,148,
146629,193184,34867,666.237976074,-460.420349121,0.0,148,
146630,193184,35733,688.943786621,-476.111755371,0.0,148,
146631,193184,36600,711.393859863,-491.626403809,0.0,148,
146632,193184,37467,733.548828125,-506.937164307,0.0,148,
146633,193184,38333,755.369384766,-522.016845703,0.0,148,
146634,193184,39200,776.816162109,-536.838134766,0.0,148,
146635,193184,40067,797.849609375,-551.373840332,0.0,148,
146636,193184,40967,818.421020508,-565.590148926,0.0,148,
146637,193184,41833,838.510559082,-579.473571777,0.0,148,
146638,193184,42700,858.068908691,-592.989929199,0.0,148,
146639,193184,43567,877.05670166,-606.111877441,0.0,148,
146640,193184,44433,895.434692383,-618.812438965,0.0,148,
146641,193184,45300,913.163391113,-631.064331055,0.0,148,
146642,193184,46167,930.203674316,-642.840454102,0.0,148,
146643,193184,47033,946.516052246,-654.113525391,0.0,148,
146644,193184,47900,962.061096191,-664.856262207,0.0,148,
146645,193184,48767,976.799621582,-675.041748047,0.0,148,
146646,193184,49633,990.692260742,-684.64251709,0.0,148,
146647,193184,50533,1003.69952393,-693.631530762,0.0,148,
146648,193184,51400,1015.78210449,-701.981506348,0.0,148,
146649,193184,52267,1026.90075684,-709.665344238,0.0,148,
146650,193184,53133,1037.01611328,-716.655761719,0.0,148,
146651,193184,54000,1046.08862305,-722.925598145,0.0,148,
146652,193184,54867,1054.0793457,-728.447753906,0.0,148,
146653,193184,55733,1060.9486084,-733.194885254,0.0,148,
146654,193184,56600,1066.65710449,-737.139953613,0.0,148,
146655,193184,57467,1071.16564941,-740.255615234,0.0,148,
146656,193184,58333,1074.43457031,-742.514770508,0.0,148,
146657,193184,59200,1076.42492676,-743.890197754,0.0,148,
146658,193184,60067,1077.0970459,-744.354736328,0.0,148,
146659,193184,60100,1077.0970459,-744.354736328,0.0,149,
146660,193184,60133,1077.0970459,-744.354736328,0.0,149,
146661,193184,60167,1077.0970459,-744.354736328,0.0,146,
146662,193184,60633,0.0,0.0,0.0,146,
146663,193185,0,0.0,0.0,0.0,147,
146664,193185,33,0.0,0.0,0.0,147,
146665,193185,67,0.0,0.0,0.0,148,
146666,193185,967,0.594834983349,0.592230975628,0.0,148,
146667,193185,1833,2.35731291771,2.34678792953,0.0,148,
146668,193185,2700,5.25260400772,5.22905778885,0.0,148,
146669,193185,3567,9.24565982819,9.20421028137,0.0,148,
146670,193185,4433,14.3018665314,14.2377386093,0.0,148,
146671,193185,5300,20.386177063,20.294921875,0.0,148,
146672,193185,6167,27.4639759064,27.3409290314,0.0,148,
146673,193185,7033,35.5001106262,35.3411445618,0.0,148,
146674,193185,7900,44.4599609375,44.2609596252,0.0,148,
146675,193185,8767,54.30859375,54.0654296875,0.0,148,
146676,193185,9633,65.0110702515,64.7199478149,0.0,148,
146677,193185,10533,76.532661438,76.1900482178,0.0,148,
146678,193185,11400,88.8385391235,88.4407577515,0.0,148,
146679,193185,12267,101.893661499,101.4375,0.0,148,
146680,193185,13133,115.663406372,115.145507813,0.0,148,
146681,193185,14000,130.112747192,129.530166626,0.0,148,
146682,193185,14867,145.206817627,144.55670166,0.0,148,
146683,193185,15733,160.910919189,160.190490723,0.0,148,
146684,193185,16600,177.190109253,176.396759033,0.0,148,
146685,193185,17467,194.009490967,193.140838623,0.0,148,
146686,193185,18333,211.33430481,210.388076782,0.0,148,
146687,193185,19200,229.129562378,228.103729248,0.0,148,
146688,193185,20067,247.360565186,246.253036499,0.0,148,
146689,193185,20967,265.983337402,264.792480469,0.0,148,
146690,193185,21833,284.980957031,283.704986572,0.0,148,
146691,193185,22700,304.309692383,302.947174072,0.0,148,
146692,193185,23567,323.934631348,322.484283447,0.0,148,
