long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
3546,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3547,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,32000.0,24000.0,32000.0,28000.0,29333.3339844,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3548,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.25,0.0,0.0,0.17499999702,0.20000000298,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3549,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3550,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3551,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3552,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3553,2,0,1440,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,7400.0,7400.0,7400.0,35000.0,32000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3554,2,0,1440,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.5,-0.5,-0.5,-0.300000011921,-0.300000011921,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3555,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3556,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3557,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3558,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3559,1,1440,1440,1440,2640,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,32000.0,32000.0,32000.0,29333.3339844,29333.3339844,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3560,1,1440,1440,1440,2640,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,0.0,0.0,0.20000000298,0.20000000298,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3561,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3562,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,0.0,0.0,0.0,0.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3563,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,0.949999988079,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3564,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,1.0,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3565,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3566,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.300000011921,-0.10000000149,0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3567,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3568,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.600000023842,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3569,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3570,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3571,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3572,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.300000011921,-0.10000000149,0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3573,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3574,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.600000023842,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3575,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3576,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3577,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,10000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3578,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.300000011921,-0.10000000149,0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3579,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3580,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.800000011921,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3581,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.949999988079,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3582,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3583,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,20000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3584,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,-0.10000000149,0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3585,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3586,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,5.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3587,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3588,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3589,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,40000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3590,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,-0.10000000149,0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3591,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3592,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.800000011921,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3593,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.949999988079,0.75,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3594,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3595,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,30000.0,10000.0,10000.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3596,1,1440,1440,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.0,-0.10000000149,0.10000000149,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3597,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1.0,1.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
3598,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.699999988079,0.600000023842,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,-107374176.0,
