long,byte,byte,byte,byte,byte,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,
981,0,0,128,63,154,4102553,-1711276032,-398583399,738197507,-520093695,1744830496,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-230752256,859766960,4264755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288512,4128768,-12648448,50394624,8453,0,1073741824,0,
982,205,204,204,61,205,4099276,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,4168089,-750813184,4104414,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851320832,4017356,-12615680,50394624,8494,2,1073741824,0,
983,205,204,204,61,205,4115660,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,4168089,2000633856,4153645,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851333120,4017356,-12615680,58979971,8499,2,1073741824,0,
984,205,204,204,61,0,4112384,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,4168089,2000633856,4153645,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851299328,4017356,-12615680,58979971,8504,2,1073741824,0,
985,205,204,204,61,102,4105830,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,859806105,-750865613,4104414,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851326976,4017356,-12615680,50394624,8509,2,1073741824,0,
986,205,204,204,61,51,4076339,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,1715444121,2000610918,4153645,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851274240,4017356,-12615680,58979971,8514,2,1073741824,0,
987,205,204,204,61,205,4115660,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,1715444121,624879206,4112646,4268032,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851318784,4017356,-12615680,58979971,8519,2,1073741824,0,
988,205,204,204,61,51,4109107,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,-851469927,-750809908,4104414,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851316736,4017356,-12615680,50394624,8524,2,1073741824,0,
989,205,204,204,61,133,4100587,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,4168089,2000633856,4153645,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851309568,4017356,-12615680,58979971,8529,2,1073741824,0,
990,205,204,204,61,0,4112384,-1711276032,-398583399,738197507,-520093695,1744830496,754974720,0,100663296,83886080,0,4227072,4243456,0,-851492864,-1707127604,-1371563623,2000609607,4153645,4288512,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,-851333120,4017356,-12615680,58979971,8534,2,1073741824,0,
991,0,0,128,63,233,4129062,0,-398524416,738197507,-520093695,1207959584,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-750845952,859742430,4264755,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,4288512,4128768,-12648448,50394624,8539,0,1084227584,0,
992,0,0,128,63,23,4084151,-1711276032,-398485095,738197507,-1459617791,1073741825,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,54204102,0,0,1073741824,0,
993,0,0,128,63,175,4109716,855638016,-398453965,738197507,1811939329,1610612767,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,-1673576448,2109739204,-1019222721,-842977035,4265676,0,0,0,0,0,-549320704,4214095,-12615680,57156679,8568,0,1073741824,0,
994,111,18,131,62,199,4122810,855638016,-79711437,738197505,1,1644167169,570425344,2063597568,54431252,100663296,-855638016,859802828,4203315,687865856,524160493,859728773,-851528909,4050124,-1711276032,4250009,0,0,0,0,-2025881600,-2017441514,4213014,0,0,-851304448,-1707193140,4102553,4096000,4128768,306333696,-851419005,-12612404,67108863,0,0,1073741824,0,
995,12,2,171,62,154,4102553,-855638016,-398603060,3,0,905969665,452984832,687865856,54366044,67108864,-855638016,859860172,-331282637,272513105,524138106,-331453563,4143185,-33554432,-1707108140,4250009,0,0,0,0,-2025881600,-2017441514,4213014,0,0,-1711276032,4102553,-851509248,1715391692,4138598,4376576,4202496,-2025754624,66912477,3569,1,1073741824,0,
996,195,245,200,62,0,4112384,0,-415285248,738197507,1845493761,369098758,469762048,-335544320,54409297,50331648,0,859832320,1212203827,4152033,-1895825408,2067625410,-1707201004,-2093049447,4159825,0,-2030043136,4213014,0,1711276032,4122214,0,-385875968,-197076698,12630269,1375731712,524197560,-1891701883,-331549246,4077649,0,0,-16777216,83886079,0,0,1073741824,0,
997,0,0,128,63,175,4109716,855638016,-398453965,738197507,1811939329,1610612767,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,-1673576448,2109739204,-1019222721,-842977035,4265676,0,0,0,0,0,-2092824576,4184768,-12615680,57156679,0,0,1073741824,0,
998,0,0,128,63,0,4128768,0,-398458880,738197507,-67108863,1073741855,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,62324768,8613,0,1109393408,0,
999,0,0,128,63,0,4136960,0,-398458880,738197507,-67108863,1073741855,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,57083648,0,0,1109393408,0,
1000,0,0,128,63,0,4145152,0,-398458880,738197507,-67108863,1073741855,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,60112384,0,0,1109393408,0,
1001,205,204,76,62,154,4102553,0,-398458880,738197507,1811939329,1207959583,452984837,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,692011008,4324188,12656640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,65142784,8622,0,1101004800,0,
1002,205,204,76,62,154,4102553,0,-398458880,738197507,1811939329,1207959583,452984837,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,692011008,4324188,12656640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,65142784,0,0,1101004800,1078531719,
1004,0,0,128,63,175,4109716,855638016,-398453965,738197507,-1291845631,1610612769,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,-1673576448,2109739204,-1019222721,-842977035,4265676,0,0,0,0,0,-549320704,4214095,-12615680,57156679,8665,0,1082566640,0,
1005,0,0,128,63,0,4145152,0,-390168576,738197507,-1090519039,1744830470,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-230752256,859766960,4264755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-608047104,4204281,-12521472,50343423,0,0,1084227584,0,
1006,0,0,128,63,0,4161536,0,-390135808,738197507,-1090519039,1744830470,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-230752256,859766960,4264755,0,0,0,0,1145012224,1145003881,1145003881,1145003881,4153193,0,0,0,0,0,-608047104,4204281,-12521472,50341631,0,0,1084227584,0,
1007,0,0,128,63,0,4145152,0,-390168576,738197507,-1090519039,1744830470,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-230752256,859766960,4264755,0,0,0,0,1010761728,1010741949,1010741949,1010741949,4108989,0,0,0,0,0,12717056,4268032,-12509184,50343423,8694,2,1084227584,0,
1008,0,0,128,63,0,4145152,0,-390168576,738197507,-1090519039,1744830470,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,-230752256,859766960,4264755,0,0,0,0,1010761728,1010741949,1010741949,1010741949,4108989,0,0,0,0,0,12717056,4268032,-12509184,50343423,0,0,1084227584,0,
1009,0,0,128,63,0,4145152,0,-390168576,738197507,-1090519039,1744830470,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,-230765364,859766960,4264755,0,0,0,0,423559168,1010796036,423539389,1010796036,4108989,0,0,0,0,0,12727296,4259840,-12517376,50343423,0,0,1084227584,0,
1010,145,237,220,62,0,4128768,0,-314531840,-939524094,671088640,12,1,0,0,0,0,0,0,-1543503872,4160880,0,0,1157627904,4137176,4243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,67050752,8727,0,1101004800,0,
1011,205,204,76,62,154,4069785,0,-314531840,-939524094,-1258291200,134217760,1,0,0,0,0,0,0,-1543503872,4160880,0,0,1782480896,4197564,4376576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,66121983,8732,0,1101004800,0,
1012,0,0,128,63,23,4084151,855638016,-390061261,738197507,-1459617791,1073741825,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,52181933,0,0,1073741824,0,
1013,205,204,204,61,65,4119537,1711276032,-398422426,738197507,-67108863,687865887,452984833,-167772160,54385704,50331648,0,4194304,4227072,0,0,0,0,0,0,0,0,0,0,0,4249600,0,0,0,0,0,0,0,0,0,-1992159232,859865153,-12528845,50354687,0,0,1079647404,0,
1016,219,249,190,62,199,4122810,855638016,-79711437,738197505,-67108863,570425375,570425344,2063597568,54431252,100663296,-855638016,859802828,4203315,687865856,524160493,859728773,-851528909,4050124,-1711276032,4250009,0,0,0,0,4227072,0,0,0,0,-683532288,-683708253,2067755171,1715351060,4154982,339920896,4264366,-16777216,50355936,0,0,1073741824,0,
1017,0,0,128,63,0,4071057,0,-390029312,738197507,1811939329,1744830495,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-1711276032,2000591257,4153645,0,0,0,0,0,-1677721600,12521668,-1023410176,633352437,4145414,0,0,0,0,0,1455553536,4234510,-12615680,50861235,0,0,1073741824,0,
1018,0,0,128,63,0,4071057,1711276032,-390085018,738197507,1811939329,1744830495,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-1711276032,2000624025,4153645,0,0,0,0,0,67108864,624787629,4047110,0,0,0,0,0,0,0,1455553536,4234510,-12615680,50862318,8737,0,1073741824,0,
1020,102,102,22,63,205,4082892,1711276032,1061086822,31,-67108864,1744830495,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,239032729,-1119973186,11896375,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,-1472151552,-851438650,-247382836,50331903,0,0,1092616192,0,
1021,0,0,128,63,0,4071057,-855638016,-1178628916,738197506,1811939329,1610612767,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,1694498816,1723760810,4154982,0,0,0,0,0,0,0,0,0,1975618560,-1707081581,-1321215591,64469854,0,0,1073741824,0,
1024,102,102,22,63,23,4084151,-1711276032,-2009114215,-419430381,-67108864,1744830495,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-855638016,238931148,-1119973186,11896375,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,171974656,-851696681,-247509812,50335987,8762,0,1097334784,0,
1026,113,61,74,62,20,4081582,-1711276032,-616588903,738197509,1811939329,1207959583,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,1614695628,4169957,4321280,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,4321280,4194304,2134974464,50391040,0,0,1101004800,0,
1027,0,0,128,63,154,4102553,-1711276032,-364930663,3,-1879048192,1174405124,452984832,2063597568,54341140,50331648,0,4194304,1027637248,4118282,-851492864,1899941068,-1707111875,-1019274855,859814133,4264755,0,0,0,0,0,0,-2030043136,-2025862890,4180246,-855638016,-331428660,-851494831,1379814604,4103864,1447141376,4234510,-12615680,50987144,8771,0,1073741824,0,
1028,145,237,220,62,0,4128768,0,-390066176,-939524093,671088640,12,0,0,0,0,0,0,0,-1543503872,4160880,0,0,1157627904,4137176,4243456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,67052544,5521,0,1073741824,0,
1029,0,0,128,63,205,4050124,-855638016,-1212298036,738197515,-1291845631,1073741857,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,0,0,0,0,0,0,-1711276032,-2025940583,-2017474282,1010813206,1019130557,4108989,0,4235264,-855638016,4050124,4096000,868155392,859747123,2134815539,50295040,8776,0,1112014848,0,
1030,0,0,128,63,154,4069785,-855638016,-407024436,3,-654311424,1073741855,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,1442840576,4245774,4161536,0,0,0,0,-2030043136,-2017474282,1010813206,1019130557,4108989,0,4235264,-855638016,4050124,4096000,868155392,859747123,-1086409933,49344512,0,0,1053609165,0,
1031,133,235,49,64,50,171906133,4006871,-398491648,738197507,-1879048191,67108868,0,0,0,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,50341361,0,1,1073741824,0,
1032,133,235,49,64,18,171933827,4006871,-398491648,738197507,16777217,67108864,0,0,0,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,50728956,8781,0,1073741824,0,
1033,133,235,49,64,50,171906133,4006871,-398491648,738197507,-1879048191,67108868,0,0,0,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,50373126,0,1,1073741824,0,
1034,133,235,49,64,35,171862858,4006871,-398491648,738197507,16777217,67108864,0,0,0,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,52357382,8790,0,1073741824,0,
1035,0,0,0,64,154,-851535463,4017356,-817889280,7,16777216,1174405120,452984832,0,83886080,167772160,855638016,859829043,4191027,1090519040,171914225,171746263,3974103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,1497333760,50266166,8799,1,1073741824,0,
1036,0,0,0,64,0,-851509248,4017356,-817889280,7,771751936,1174405121,452984832,0,83886080,167772160,855638016,859829043,4191027,1090519040,171914225,171746263,3974103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300800,4227072,-12615680,67043364,0,0,1073741824,0,
1037,113,61,74,62,20,4081582,-1711276032,-616588903,738197509,1677721601,1207959586,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,1614695628,4169957,4321280,0,0,0,0,4235264,0,0,0,0,0,0,0,0,0,4321280,4194304,2134974464,50331860,0,0,1101004800,0,
1043,133,235,49,64,102,171877990,4006871,-213942272,738197505,-2063597567,67108898,0,0,0,0,0,0,0,0,4145152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16777216,50331647,0,0,1073741824,0,
1044,199,75,87,63,0,4096000,855638016,-2009091277,19,0,1073741825,452984832,-1711276032,54401433,67108864,-855638016,859860172,4261683,0,520093696,-331453563,4143185,-33554432,-1707108140,4250009,0,0,0,0,0,0,0,0,0,-1207959552,-1539406562,4111728,1715372032,4122214,4396544,4481280,-16777216,67108863,8877,0,1073741824,0,
1045,199,75,87,63,0,4145152,855638016,-2009091277,19,-1258291200,1073741856,452984832,-855638016,54381772,67108864,-855638016,859860172,4261683,0,520093696,-331453563,4143185,-33554432,-1707108140,4250009,0,0,0,0,0,0,0,0,0,-1207959552,-1539406562,4111728,1715372032,4122214,4396544,4481280,1493172224,67108863,8882,0,1073741824,0,
1046,205,204,204,61,154,4102553,0,-398491648,738197507,771751937,536870913,452984832,0,50331648,50331648,0,4194304,4227072,0,4145152,0,0,956301312,-851441484,4050124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333568,4210688,-12566528,66121968,8887,0,1083824931,0,
1047,205,204,204,61,154,4102553,0,-398458880,3,603979776,671088655,452984833,0,50331648,50331648,0,4194304,4227072,0,4145152,0,-855638016,-750859060,-851533602,4050124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333568,4268032,-12615680,50331647,0,0,1092616192,0,
1048,12,2,171,62,23,4084151,-855638016,-390148916,3,-1375731712,1811939354,452984832,687865856,54366044,67108864,-1711276032,4196761,1900068864,4098621,520093696,-331453563,-1707132847,-1371629159,-851480249,4299980,0,0,0,-1711276032,4069785,0,0,0,0,-1207959552,-1539406562,4111728,1715372032,4122214,-1052620800,859896266,-12553421,67108863,7921,0,1073741824,0,
1049,205,204,204,61,0,4071057,-855638016,-398463796,738197507,-738197503,1275068416,33554432,0,50331648,50331648,0,4194304,4227072,0,4145152,0,1711276032,1279190630,1715497271,4302438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4251648,4300800,-12615680,55562480,0,0,1073741824,0,
1051,102,102,22,63,205,4082892,855638016,1069519667,31,-67108864,1207959583,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-855638016,960351436,4163764,0,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,-1463693312,-851438650,-247382836,50331903,8892,0,1092616192,0,
1052,102,102,22,63,205,4082892,1711276032,1069475430,31,-67108864,1744830495,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,238983577,-1119973186,11896375,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,-1472066048,-851438650,-247382836,50331903,0,0,1092616192,0,
1053,102,102,22,63,205,4082892,1711276032,1069524582,31,-67108864,1207959583,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-855638016,960351436,4163764,0,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,-1463693312,-851438650,-247382836,50331903,0,0,1092616192,0,
1054,102,102,22,63,205,4082892,1711276032,1069475430,31,-67108864,1744830495,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-1711276032,238983577,-1119973186,11896375,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,-1472104448,-851438650,-247382836,50331903,0,0,1092616192,0,
1056,205,204,204,61,199,4122810,855638016,-213929165,738197505,-67108863,1073741855,570425345,0,50331648,100663296,-855638016,859802828,4203315,687865856,524160493,859728773,4109107,0,0,0,0,0,0,0,4194304,0,0,0,0,-851304448,-1707193140,4102553,4096000,4128768,4288512,4161536,-12541952,67043372,8901,0,1101004800,0,
1057,205,204,204,61,199,4122810,855638016,-213929165,738197505,-67108863,1073741855,570425345,0,50331648,100663296,-855638016,859802828,4203315,687865856,524160493,859728773,4109107,0,0,0,0,0,0,0,-113246208,-113293041,4147471,0,0,-851304448,-1707193140,4102553,4096000,4128768,4288512,4161536,-12541952,67043372,0,0,1101004800,0,
1058,205,204,204,61,199,4122810,855638016,-213929165,738197505,-67108863,1073741855,570425345,0,50331648,100663296,-855638016,859802828,4203315,687865856,524160493,859728773,4109107,0,0,0,0,0,0,0,-113246208,-104904433,12536079,0,0,-851304448,-1707193140,4102553,4096000,4128768,4288512,4161536,-12541952,67043372,0,0,1101004800,0,
1059,205,204,204,61,0,4128768,0,-801144832,7,-335544320,1073741834,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,1161789440,4137176,-2030043136,4213014,620756992,1614725382,4174053,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4268032,4396544,-1102952448,55215434,8910,0,1073741824,1060172412,
1060,205,204,204,61,0,4128768,0,-801144832,-1879048185,-335544319,1610612746,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,1161789440,4137176,-2030043136,4213014,620756992,1614725382,4174053,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4288512,4343808,-1103060992,55215434,0,0,1073741824,1060172412,
1061,205,204,204,61,0,4128768,0,-801144832,-939524089,-335544320,1610612746,452984832,0,50331648,50331648,0,4194304,4227072,553648128,-1019268432,-1891686155,4175298,1161789440,4137176,-2030043136,4213014,620756992,1614725382,4174053,1610612736,1614782693,801087717,792764637,12624093,0,0,0,0,0,4231168,4396544,-1103060992,55215434,0,0,1073741824,1060172412,
1062,102,102,22,63,0,4177920,-2063597568,1061130731,31,-67108864,1207959583,452984833,0,117440512,67108864,0,4268032,4268032,0,4145152,0,-855638016,960351436,4163764,0,0,0,0,0,0,0,1157627904,4137176,0,-1891448832,-1019284030,-1203820299,-851540706,4132044,-1463693312,-851438650,-247382836,50331903,0,0,1092616192,0,
1063,0,0,128,63,0,-197197824,1715197181,-1220581786,11,251658240,1728053259,335544320,0,16777216,50331648,0,4186112,-1707069440,-1539368551,2067758448,4075028,4096000,0,0,0,0,0,0,0,4210688,0,0,0,0,0,0,0,0,0,4343808,4343808,1983979520,67108349,8919,0,1073741824,0,
1064,0,0,128,63,0,-197197824,1715197181,-1220581786,-419430389,251658243,1191182347,335544320,0,16777216,50331648,0,4186112,-1707069440,-1539368551,2067758448,4075028,4096000,0,0,0,0,0,0,855638016,4199219,0,0,0,0,0,0,0,0,0,4311040,4363776,1983979520,67108349,0,0,1073741824,0,
