long,str,str,float,float,float,float,
5730,"Deterrence State Chest","spells\deterrence_state_chest.mdx",1.0,1.0,0.00999999977648,100.0,
5731,"Insect Swarm State Chest","Spells\InsectSwarm_State_Chest.mdx",1.0,2.0,0.00999999977648,100.0,
5732,"Black Hole Horizontal","Spells\Ulduar_BlackHole_H.mdx",0.0,1.0,0.10000000149,10.0,
5733,"Black Hole Horizontal","Spells\Ulduar_BlackHole_H.mdx",0.0,0.5,0.10000000149,10.0,
5734,"White Black Hole Horizontal","Spells\BlackHole_White_H.mdx",0.0,1.0,0.10000000149,10.0,
5735,"White Black Hole Horizontal","Spells\BlackHole_White_H.mdx",0.0,0.5,0.10000000149,10.0,
5736,"Missile: Glaive, Purple (Siege)","Spells\GlaiveThrowerVehicle_Glaive_Spell_Purple.mdx",0.0,4.0,0.10000000149,10.0,
5737,"Holy Missile High","Spells\Holy_Missile_High.mdx",1.0,0.5,0.00999999977648,100.0,
5738,"Missile: Glaive, 4 Blades","World\ENVIRONMENT\DOODAD\GENERALDOODADS\NightElfWeapons\NE_Glaive01.mdx",0.0,3.0,0.10000000149,10.0,
5739,"DustCloud Land (0.2)","Spells\DustCloud_Land.mdx",1.0,0.20000000298,0.00999999977648,100.0,
5740,"PrayerofHealing Chest","Spells\PrayerofHealing_Chest.mdx",1.0,3.0,0.00999999977648,100.0,
5741,"Acid Spit Missile","spells\shaman_lavaburst_green_missile.mdx",1.0,0.20000000298,0.00999999977648,100.0,
5742,"Acid Spit Impact","spells\shaman_lavaburst_green.mdx",0.0,2.0,0.00999999977648,100.0,
5743,"Acid Spit Missile","spells\shaman_lavaburst_green_missile.mdx",1.0,1.0,0.00999999977648,100.0,
5744,"Missile: Sword","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword01.mdx",1.0,0.75,0.00999999977648,100.0,
5745,"Smoke: Tauren Colored","world\generic\tauren\passive doodads\smoke\taurencoloredsmoke01.mdx",1.0,3.0,0.00999999977648,100.0,
5746,"Smoke - Infernal","spells\infernal_smoke_rec.mdx",2.0,5.0,0.00999999977648,100.0,
5747,"Smoke: Tauren Colored","world\generic\tauren\passive doodads\smoke\taurencoloredsmoke01.mdx",1.0,2.0,0.00999999977648,100.0,
5757,"Earth Burrow Cast","spells\burrowearth_brown_missile.mdx",1.0,1.25,0.00999999977648,100.0,
5766,"Nature Precast Hand","Spells\Nature_PreCast_Low_Hand.mdx",1.0,3.0,0.00999999977648,100.0,
5767,"Restoration Impact Base","Spells\Restoration_Impact_Base.mdx",0.0,2.0,0.00999999977648,100.0,
5768,"Deathchill Hands High","Spells\DeathKnight_Deathchill.mdx",0.0,10.0,0.00999999977648,100.0,
5769,"Black Hole (Ground)","spells\Ulduar_BlackHole_H.mdx",0.0,1.0,0.10000000149,10.0,
5770,"Holy Ward State Chest","spells\holyward_state_chest.mdx",0.0,1.0,0.10000000149,10.0,
5772,"Army of the Dead Area Impact","Spells\SummonGhouls.mdx",1.0,1.5,0.00999999977648,100.0,
5773,"Bottle (Green)","World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx",1.0,1.5,0.00999999977648,100.0,
5774,"Vehicle Target","interface\vehicles\vehicle_target_02.mdx",1.0,1.0,0.00999999977648,100.0,
5775,"Anti-Magic Zone Green","Spells\DeathKnight_AntiMagicZone_Green.mdx",0.0,0.5,0.00999999977648,100.0,
5776,"Seeping Gaseous Fel Nova - 1.15","spells\SeepingGaseous_Fel_Nova.mdx",1.0,1.14999997616,0.00999999977648,100.0,
5777,"Force Shield and Explosion","spells\forceshield_andxplosion.mdx",0.649999976158,0.649999976158,0.00999999977648,100.0,
5782,"Desecration Area (1.5)","Spells\DeathKnight_Desecration.mdx",0.0,1.5,0.10000000149,10.0,
5783,"Might Aura State Base","Spells\MightAura_Impact_Base.mdx",1.0,1.5,0.00999999977648,100.0,
5784,"Ward: Fel Fire Impact Chest (0.50)","spells\Fel_Fireward_Impact_Chest.mdx",0.0,0.5,0.10000000149,10.0,
5785,"Missile: DeathCoil Missile (Death Knight)","Spells\DeathKnight_DeathCoil_Missile.mdx",1.0,0.5,0.00999999977648,100.0,
5789,"Titanium Weapon Chain","Spells\Titanium_WeaponChain_01.mdx",0.0,1.0,0.10000000149,10.0,
5790,"Earth Burrow Cast","Spells\BurrowEarth_Brown_Missile.mdx",1.0,0.75,0.00999999977648,100.0,
5793,"BaseFlagCapRed Impact Base","spells\baseflagcapred_impact_base.mdx",1.0,0.25,0.00999999977648,100.0,
5800,"Frost Breath - Tournament","Spells\FrostBreath.mdx",1.0,2.0,0.00999999977648,100.0,
5805,"Earth Burrow Cast V2 (Small)","spells\burrowearth_brown_missile_v2.mdx",1.0,0.5,0.00999999977648,100.0,
5806,"Shackle Undead State Base (3.00)","spells\unholyshackles_state_base.mdx",1.0,3.0,3.0,10.0,
5808,"Acid Spit Impact","spells\shaman_lavaburst_green.mdx",0.0,4.0,0.00999999977648,100.0,
5809,"Acid Spit Missile","spells\shaman_lavaburst_green_missile.mdx",1.0,2.5,0.00999999977648,100.0,
5810,"Lava Burst Missile","spells\shaman_lavaburst_missile.mdx",1.0,2.5,0.00999999977648,100.0,
5811,"Lava Burst Impact","spells\shaman_lavaburst.mdx",0.0,4.0,0.00999999977648,100.0,
5813,"Voidwalker Sacrifice Shield State Base","spells\holydivineshielddark_state_base.mdx",0.0,3.5,0.00999999977648,100.0,
5814,"HolyWord Shield State Base","Spells\HolyWordShield_State_Base.mdx",0.0,10.0,0.00999999977648,100.0,
5815,"HolyDivineShield State Base","Spells\HolyDivineShield_State_Base.mdx",0.0,4.0,0.00999999977648,100.0,
5816,"Voidwalker Sacrifice Shield State Base","spells\holydivineshielddark_state_base.mdx",0.0,4.0,0.00999999977648,100.0,
5820,"Infernal Smoke Rec","Spells\Infernal_Smoke_Rec.mdx",0.0,1.0,0.10000000149,10.0,
5835,"Portal: Boss Shadow - 0.3","Spells\Creature_SpellPortal_LargeShadow.mdx",1.0,0.300000011921,0.00999999977648,100.0,
5837,"Rocket Blast Down","spells\rocketblast_down.mdx",1.0,0.5,0.00999999977648,100.0,
5839,"Missile: Wave (Water)","spells\missile_wave_water.m2",1.0,2.0,0.00999999977648,100.0,
5840,"Massive Saronite Rock","world\expansion02\doodads\azjol-nerub\saronite\saronite_node_01.mdx",4.0,4.0,1.0,100.0,
5841,"Flame Shock Impact Chest (Blue)","Spells\FlameShock_Blue_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
5842,"Dragon Breath Fire (New)","spells\DragonBreath_Fire.mdx",1.0,2.0,0.00999999977648,100.0,
5843,"Tuskarr Net 2","world\expansion02\doodads\generic\tuskarr\giantnets\ts_giantnet02.mdx",0.0,0.5,0.10000000149,10.0,
5844,"Tuskarr Net 2","\World\Expansion02\Doodads\Generic\Tuskarr\GiantNets\TS_GiantNet02.mdx",1.0,1.0,0.10000000149,10.0,
5845,"Massive Saronite Rock","world\expansion02\doodads\azjol-nerub\saronite\saronite_node_01.mdx",1.00999999046,1.0,0.00999999977648,5.0,
5846,"Soulstone Resurrection Base","spells\soulstoneresurrection_base.mdx",1.0,3.0,0.00999999977648,100.0,
5847,"Acid Burn Purple (Low-Poly)","Spells\AcidBurn_Small_Purple.mdx",1.0,1.0,0.00999999977648,100.0,
5848,"Acid Burn Purple (Low-Poly)","Spells\AcidBurn_Small_Purple.mdx",1.0,2.0,0.00999999977648,100.0,
5849,"Spell Portal: Light Red","Spells\Creature_SpellPortalLarge_LightRed.mdx",0.0,1.0,0.10000000149,10.0,
5850,"Level Up: Red","Spells\LevelUp_Red.mdx",0.0,1.0,0.10000000149,10.0,
5851,"Level Up: Red","Spells\LevelUp_Red.mdx",0.0,8.0,0.10000000149,100.0,
5852,"Druid Morph Impact","Spells\DruidMorph_Impact_Base.mdx",0.0,15.0,0.00999999977648,100.0,
5853,"Seeping Gaseous Nova","spells\seepinggaseous_nova.mdx",1.0,2.5,0.00999999977648,100.0,
5854,"Missile: Soul","spells\soulshatter_missile.mdx",1.0,15.0,0.00999999977648,100.0,
5856,"Flame Circle","spells\flamecircleeffect.mdx",1.0,0.5,0.00999999977648,100.0,
5857,"FlamestrikeSmall Impact Base","Spells\FlamestrikeSmall_Impact_Base.mdx",1.0,2.75,0.00999999977648,100.0,
5858,"Fire ImpactDD Med Chest","Spells\Fire_ImpactDD_Med_Chest.mdx",1.0,0.75,0.00999999977648,100.0,
5859,"Dragon Breath Fire (New)","spells\DragonBreath_Fire.mdx",1.0,0.10000000149,0.00999999977648,100.0,
5860,"Red Radiation Fog","spells\redradiationfog.mdx",1.0,0.5,0.00999999977648,100.0,
5861,"Green Radiation Fog","spells\greenradiationfog.mdx",1.0,0.5,0.00999999977648,100.0,
5862,"Ice Precast Uber Base","Spells\Ice_Precast_Uber_Base.mdx",1.0,8.0,0.00999999977648,100.0,
5863,"Icecrown Gate Fog 01","World\Expansion02\Doodads\IceCrown\GateFog\IceCrownGateFog01.mdx",0.0,1.0,0.10000000149,10.0,
5864,"Upper Deck - Weather Machine - Snow","spells\Goblin_Weather_Machine_Snow.mdx",1.0,7.5,0.00999999977648,100.0,
5865,"Dark Missile","Spells\Missile_Dark.mdx",1.0,2.0,0.00999999977648,100.0,
5866,"Missile: Cyclone (Large)","Spells\Cyclone_Caster_State_Scaled.mdx",1.0,1.0,0.00999999977648,100.0,
5867,"Souls State","world\expansion02\doodads\generic\scourge\sc_spirits_01.mdx",1.0,0.10000000149,0.00999999977648,100.0,
5868,"Snowball Powdery State","spells\SnowballPowdery_Impact_Base.mdx",1.0,3.0,0.00999999977648,100.0,
5869,"Haunt Missile Soul","Spells\Haunt_Missile_Soul.mdx",1.0,2.0,0.10000000149,100.0,
5871,"Weapon - Plague Rifle (Green)","spells\firearm_2h_rifle_01_spellobject.mdx",0.0,1.0,0.10000000149,10.0,
5872,"Acid Breath Purple (Liquid)","spells\acidliquidbreath_purple.mdx",1.0,2.0,0.00999999977648,100.0,
5873,"Aura: Blue","World\Generic\PassiveDoodads\ParticleEmitters\AuraBlue.mdx",1.0,0.15000000596,0.00999999977648,100.0,
5874,"Ice Precast High Base","Spells\Ice_Precast_High_Base.mdx",1.0,0.5,0.00999999977648,100.0,
5875,"Banish (Blue)","spells\banish_chest_blue.mdx",1.0,0.300000011921,0.00999999977648,100.0,
5876,"Arcane Bomb","spells\arcanebomb_missle.mdx",1.0,0.5,0.00999999977648,100.0,
5877,"Missile: Arcane Shot","spells\ArcaneShot_Missile.mdx",1.0,1.0,1.0,100.0,
5878,"Justin B Test","spells\Destructible_Dustfall_FX01.mdx",1.0,1.0,0.00999999977648,100.0,
5879,"Shadow Lance","spells\blackshot_missile.mdx",1.0,5.0,0.00999999977648,100.0,
5881,"Soulstone Resurrection Base Horizontal","Spells\SoulStoneResurrection_Base_02.mdx",1.0,1.0,0.10000000149,100.0,
5882,"Soulstone Resurrection Base Horizontal","Spells\SoulStoneResurrection_Base_02.mdx",0.0,3.0,0.10000000149,100.0,
5883,"Snowball Powdery State","spells\SnowballPowdery_Impact_Base.mdx",1.0,8.0,0.00999999977648,100.0,
5884,"White Black Hole Horizontal","Spells\BlackHole_White_H.mdx",0.0,5.5,0.10000000149,100.0,
5885,"Ice Precast Uber Base","Spells\Ice_Precast_Uber_Base.mdx",1.0,1.5,0.00999999977648,100.0,
5886,"Ice Precast Uber Hand","Spells\Ice_Precast_Uber_Hand.mdx",1.0,2.5,0.00999999977648,100.0,
5887,"Explosion: Frost","Spells\Xplosion_Frost_Impact.mdx",1.0,2.20000004768,0.00999999977648,100.0,
5889,"Orange Radiation Fog","spells\orangeradiationfog.mdx",1.0,7.0,0.00999999977648,100.0,
5890,"Acid Breath Purple (Liquid) ","spells\acidliquidbreath_purple.mdx",1.0,0.10000000149,0.00999999977648,100.0,
5891,"Creature - Spite Fire Nova (World)","Spells\FireNova_Area.mdx",0.20000000298,0.20000000298,0.00999999977648,100.0,
5892,"Creature - Shadowform (Soulguard)","spells\shadow_form_precast.mdx",0.0,1.70000004768,0.10000000149,10.0,
5893,"Flames (Blue)","Spells\Archimonde_Blue_Fire.mdx",1.0,0.5,0.00999999977648,100.0,
5894,"Alchemy Table","world\generic\undead\passive doodads\undeadalchemytable\undead_alchemy_table.mdx",0.0,0.5,0.00999999977648,100.0,
5895,"Ice Nuke Missile (Small)","spells\IceNuke_Missile.mdx",0.0,0.5,0.00999999977648,100.0,
5896,"Missile: Rocket (No Particles)","spells\Missle_Rocket_off.mdx",1.0,1.0,0.00999999977648,100.0,
5897,"Acid Breath (Red) (Liquid)","spells\acidliquidbreathred.mdx",1.0,1.0,0.00999999977648,100.0,
5898,"Acid Breath (Red) (Liquid)","spells\acidliquidbreathred.mdx",1.0,4.0,0.00999999977648,100.0,
5899,"Tranquility Area","spells\tranquility_area.mdx",1.0,0.0500000007451,0.00999999977648,100.0,
5900,"Shadow Fissure Base Blue","Spells\Shadow_Fissure_Baseblue.mdx",1.0,1.0,0.00999999977648,100.0,
5901,"Brilliance Aura Base","Spells\BrillianceAura.mdl",1.0,0.649999976158,0.00999999977648,100.0,
5902,"Acid Breath (Red) (Liquid)","spells\acidliquidbreathred.mdx",1.0,6.0,0.00999999977648,100.0,
5903,"Missile: Soul","spells\soulshatter_missile.mdx",1.0,1.5,0.00999999977648,100.0,
5904,"CycloneFire State","Spells\CycloneFire_State.mdx",1.0,0.15000000596,0.00999999977648,100.0,
5905,"BurningSpirit Impact Head","Spells\BurningSpirit_Impact_Head.mdx",0.0,3.0,0.00999999977648,100.0,
5906,"Ice Nuke Missile","spells\IceNuke_Missile.mdx",0.0,1.5,0.00999999977648,100.0,
5907,"Sonic Wave Blast Cast","spells\sonicwave_cast.mdx",1.0,0.25,0.00999999977648,100.0,
5908,"Frost Trap Aura","spells\frosttrap_aura.mdx",1.0,0.5,0.00999999977648,100.0,
5909,"Holy Nova","spells\holynova_impact_base.mdx",0.5,0.15000000596,0.00999999977648,100.0,
5910,"Acid Breath (Red) (Liquid)","spells\acidliquidbreathred.mdx",1.0,0.5,0.00999999977648,100.0,
5912,"Smoke Ring (Forward)","spells\ring_of_smoke_fwd.mdx",0.0,0.5,0.10000000149,10.0,
5915,"Fire Bomb","spells\firebomb_missle.mdx",1.0,0.10000000149,0.00999999977648,100.0,
5916,"Ragnaros Fire Nova Area","Spells\Rag_FireNova_Area.mdx",1.0,2.0,0.00999999977648,100.0,
5922,"Pestilence Impact Chest","Spells\Pestilence_Impact_Chest.mdx",0.0,5.0,0.00999999977648,100.0,
5923,"Unholy Blight State","Spells\DeathKnight_UnholyBlight_State.mdx",0.0,3.0,0.00999999977648,100.0,
5924,"Soulstone Resurrection Base","spells\soulstoneresurrection_base.mdx",1.0,2.5,0.00999999977648,100.0,
5925,"Orange Gas State","Spells\Orange_Gas_01.mdx",1.0,8.0,0.10000000149,10.0,
5926,"Taunt Head (Orange)","spells\taunt_head_orange.mdx",1.0,2.0,0.00999999977648,100.0,
5927,"Missile: Dark Bomb","spells\Missile_Dark.mdx",1.0,1.0,0.00999999977648,100.0,
5930,"Explosion: Dust","spells\Xplosion_Dust_Impact.mdx",1.0,1.5,0.00999999977648,100.0,
5931,"Bomb Explosion","Spells\Bomb_ExplosionA.mdx",1.0,6.0,0.00999999977648,100.0,
5932,"Living Bomb Explosion Area","spells\mage_livingbomb_area.mdx",0.0,3.0,0.00999999977648,100.0,
5934,"Force Shield Arcane (Purple)","spells\arcaneforceshield_purple.mdx",1.0,1.5,0.00999999977648,100.0,
5935,"Canon_Impact_Dust Impact (Chest)","spells\Canon_Impact_Dust.mdx",2.0,1.5,0.00999999977648,100.0,
5936,"Living Bomb Explosion Area","spells\mage_livingbomb_area.mdx",2.0,2.5,0.00999999977648,100.0,
5937,"Missile: Boulder","Spells\Boulder_Missile.mdx",0.0,2.75,0.00999999977648,100.0,
5938,"Ulduar_Missile","Spells\Ulduar_Missile.mdx",1.0,4.0,0.00999999977648,100.0,
5939,"Shadow Precast Med Base","Spells\Shadow_Precast_Med_Base.mdx",1.0,1.5,0.00999999977648,100.0,
5940,"Acid Ground Cloud Purple","spells\acid_ground_cloud_purple.mdx",1.0,1.39999997616,0.00999999977648,100.0,
5941,"Acid Ground Cloud","spells\acid_ground_cloud.mdx",1.0,1.39999997616,0.00999999977648,100.0,
5944,"Deep Freeze State (No Particles)","spells\ice_deepfreeze.mdx",0.0,2.0,0.00999999977648,100.0,
5945,"Void Zone V2.0","Spells\PortalofKathune_V2.mdx",1.0,1.0,0.10000000149,100.0,
5946,"Blood Elf Power Orb (Red)","world\expansion01\doodads\generic\bloodelf\powerorb\bloodelf_powerorb_red.mdx",0.0,0.5,0.00999999977648,100.0,
5947,"Haunt Missile Soul","Spells\Haunt_Missile_Soul.mdx",1.0,3.0,0.10000000149,100.0,
5948,"Missile: Pants","World\Generic\Orc\Passive Doodads\Tailoring\Clothes\OrcPants01.mdx",1.0,0.800000011921,0.00999999977648,100.0,
5949,"Missile: Unmentionables","World\Generic\Human\Passive Doodads\Clothing\FoldedPantsGrey.mdx",1.0,0.600000023842,0.00999999977648,100.0,
5951,"Army of the Dead Area Impact","Spells\SummonGhouls.mdx",1.0,0.5,0.00999999977648,100.0,
5953,"Bucket","World\Generic\Human\Passive Doodads\Buckets\Bucket.mdx",1.0,0.600000023842,0.00999999977648,100.0,
5954,"Skull, Chattering","spells\skull.mdx",1.0,1.5,0.00999999977648,100.0,
5955,"Blade Barrier","spells\deathknight_bladebarrier.mdx",1.0,1.0,0.00999999977648,100.0,
5956,"Missile: Shirt (Blue)","World\Generic\Human\Passive Doodads\Clothing\FolderShirtGreen.mdx",1.0,1.20000004768,0.00999999977648,100.0,
5957,"Flamestrike Area","Spells\Flamestrike_Area.mdx",1.0,0.5,0.00999999977648,100.0,
5958,"Water Explosion","spells\water_explosion.mdx",1.0,1.0,0.00999999977648,100.0,
5959,"Skull, Chattering","spells\skull.mdx",1.0,3.0,0.00999999977648,100.0,
5960,"Lava Burst Missile (Green)","spells\shaman_lavaburst_green_missile.mdx",1.0,1.0,0.00999999977648,100.0,
5961,"zzOLD__Ice Block State","spells\icebarrier_state.mdx",1.0,0.5,0.00999999977648,100.0,
5962,"Ice Block Visual State (Sindragosa)","world\expansion02\doodads\azjol-nerub\saronite\saronite_node_01.mdx",0.0,6.5,0.10000000149,10.0,
5963,"Flesh Giant Torso","World\Expansion02\Doodads\Generic\Scourge\SC_Fleshgiant_Torso.mdx",0.0,2.0,0.10000000149,10.0,
5964,"Flesh Giant Torso","World\Expansion02\Doodads\Generic\Scourge\SC_Fleshgiant_Torso.mdx",0.0,1.0,0.10000000149,10.0,
5965,"Scourge Crate","World\Expansion02\Doodads\Generic\Scourge\SC_crate_01.mdx",0.0,3.0,0.10000000149,10.0,
5966,"Acid Cloud Breath Smoke","spells\acidcloudbreath_groundsmoke.mdx",1.0,0.10000000149,0.00999999977648,100.0,
5967,"Lava Burst Missile (Green)","spells\shaman_lavaburst_green_missile.mdx",1.0,0.5,0.00999999977648,100.0,
5968,"Upper Deck - Weather Machine - Snow","spells\Goblin_Weather_Machine_Snow.mdx",1.0,5.0,0.00999999977648,100.0,
5969,"Upper Deck - Weather Machine - Cloudy","spells\Goblin_Weather_Machine_Cloudy.mdx",1.0,5.0,0.00999999977648,100.0,
5970,"Ice ImpactDD Uber Chest","Spells\Ice_ImpactDD_Uber_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
5971,"Snow Rain","Spells\ChristmasSnowRain.mdx",1.0,1.5,0.00999999977648,100.0,
5972,"Ice ImpactDD Low Chest","Spells\Ice_ImpactDD_Low_Chest.mdx",1.0,2.0,0.00999999977648,100.0,
5973,"Ice ImpactDD Uber Chest","Spells\Ice_ImpactDD_Uber_Chest.mdx",1.0,0.75,0.00999999977648,100.0,
5974,"Lava Burst Missile (Green)","spells\shaman_lavaburst_green_missile.mdx",1.0,0.300000011921,0.00999999977648,100.0,
5975,"Explosive Shot Missile","spells\explosive_shot_missile.mdx",1.0,10.0,0.00999999977648,100.0,
5976,"Mongoose Glow High","Spells\Enchantments\MongooseGlow_High.mdx",1.0,1.0,0.10000000149,100.0,
5977,"Mongoose Glow High","Spells\Enchantments\MongooseGlow_High.mdx",1.0,5.0,0.10000000149,100.0,
5978,"Smoke Ring","spells\ring_of_smoke.mdx",0.0,0.5,0.10000000149,10.0,
5979,"Nature Zone","Spells\NatureZone.mdx",1.0,0.15000000596,0.10000000149,100.0,
5982,"Poison Elemental Impact Base","spells\poisonelemental_impact_base.mdx",1.0,0.25,0.00999999977648,100.0,
5983,"Bloody Explosion Green Impact","Spells\BloodyExplosionGreen.mdx",1.0,4.0,0.00999999977648,100.0,
5984,"Bloody Explosion Green ImpacT","Spells\BloodyExplosionGreen.mdx",1.0,5.0,0.00999999977648,100.0,
5985,"Enslave Demon Impact Chest (2.0x)","Spells\EnslaveDemon_Impact_Chest.mdx",0.0,2.0,0.00999999977648,100.0,
5986,"Frost Strike Impact","Spells\DeathKnight_FrostStrike_Impact.mdx",0.0,5.0,0.00999999977648,100.0,
5987,"Xplosion_Frost_Impact","Spells\Xplosion_Frost_Impact.mdx",0.0,0.75,0.10000000149,10.0,
5988,"Icebound Fortitude","SPELLS\DeathKnight_IceboundFortitude.mdx",1.0,10.0,0.00999999977648,100.0,
5989,"Bloody Explosion Green ImpacT","Spells\BloodyExplosionGreen.mdx",1.0,6.0,0.00999999977648,100.0,
5990,"White Black Hole Horizontal","Spells\BlackHole_White_H.mdx",0.0,3.0,0.10000000149,10.0,
5991,"White Black Hole Horizontal","Spells\BlackHole_White_H.mdx",0.0,3.5,0.10000000149,10.0,
5992,"Upper Deck - Weather Machine - Snow","spells\Goblin_Weather_Machine_Snow.mdx",1.0,5.5,0.00999999977648,100.0,
5993,"Acid Breath (Liquid)","spells\acidliquidbreath.mdx",1.0,4.0,0.00999999977648,100.0,
5994,"White Black Hole Horizontal","Spells\BlackHole_White_H.mdx",0.0,2.0,0.10000000149,10.0,
5995,"Spell Object: Grenade (Gold)","world\generic\passivedoodads\weapons\mohawkgrenade.mdx",1.0,0.40000000596,0.00999999977648,100.0,
5997,"Fel Fire Nova Area","spells\fel_firenova_area.mdx",1.0,0.25,0.00999999977648,100.0,
5998,"Missile: SlimeLesserExplode","spells\SlimeLesserExplode_Missile.mdx",1.0,0.5,0.00999999977648,100.0,
5999,"Missile: SlimeLesser","spells\SlimeLesser_Missile.mdx",1.0,0.5,0.00999999977648,100.0,
6000,"Ice Sphere (Glowing)","spells\snowflakecreature_var1.mdx",1.0,2.0,0.00999999977648,100.0,
6001,"Window Beam Visual","world\generic\passivedoodads\windowbeam\windowbeam01.mdx",0.0,1.5,0.00999999977648,100.0,
6002,"Crucible of Souls","Spells\WellOfSouls_Base.mdx",1.0,1.0,0.00999999977648,100.0,
6005,"Mohawk Explosion","spells\mohawkexplosion.mdx",1.5,1.5,0.00999999977648,100.0,
6006,"Ooze Flow","Spells\Goo_Flow_State.mdx",1.0,1.0,0.10000000149,100.0,
6007,"Ooze Flow","Spells\Goo_Flow_State.mdx",1.0,2.0,0.10000000149,100.0,
6008,"Quel'Delar","Spells\Sword_1H_QuelDelar_D_01_Spell.mdx",1.0,0.75,0.00999999977648,100.0,
6009,"Void Zone (Souls)","Spells\Well_Of_Souls_Base.mdx",1.0,1.0,0.10000000149,100.0,
6010,"Void Zone (Souls)","Spells\Well_Of_Souls_Base.mdx",1.0,1.25,0.10000000149,100.0,
6011,"Void Zone (Souls)","Spells\Well_Of_Souls_Base.mdx",1.0,2.0,0.10000000149,100.0,
6012,"Void Zone (Souls)","Spells\Well_Of_Souls_Base.mdx",1.0,0.5,0.10000000149,100.0,
6013,"Void Zone (Flame)","Spells\FlameZone.mdx",1.0,1.0,0.10000000149,100.0,
6014,"Void Zone (Flame)","Spells\FlameZone.mdx",1.0,1.5,0.10000000149,100.0,
6015,"Void Zone (Flame)","Spells\FlameZone.mdx",1.0,0.25,0.10000000149,100.0,
6016,"Void Zone (Flame)","Spells\FlameZone.mdx",1.0,0.5,0.10000000149,100.0,
6017,"Void Zone (Holy)","Spells\HolyZone.mdx",1.0,1.0,0.10000000149,100.0,
6018,"Void Zone (Holy)","Spells\HolyZone.mdx",1.0,1.14999997616,0.10000000149,100.0,
6019,"Void Zone (Holy)","Spells\HolyZone.mdx",1.0,0.25,0.10000000149,100.0,
6020,"Void Zone (Holy)","Spells\HolyZone.mdx",1.0,0.5,0.10000000149,100.0,
6021,"Void Zone (Nature)","Spells\NatureZone.mdx",1.0,1.0,0.10000000149,100.0,
6022,"Void Zone (Nature)","Spells\NatureZone.mdx",1.0,1.5,0.10000000149,100.0,
6023,"Void Zone (Nature) ","Spells\NatureZone.mdx",1.0,1.25,0.10000000149,100.0,
6024,"Void Zone (Nature)","Spells\NatureZone.mdx",1.0,0.5,0.10000000149,100.0,
