long,str,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,
2038,"of Healing",2318,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2039,"of Healing",2319,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2040,"of Healing",2320,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2041,"of Healing",2321,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2042,"of Healing",2322,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2043,"of Healing",2323,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2044,"of Healing",2324,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2045,"of Healing",2325,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2046,"of Healing",2326,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2047,"of Healing",2327,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2048,"of Healing",2328,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2049,"of Healing",2329,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2050,"of Healing",2330,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2051,"of Healing",2331,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2052,"of Healing",2332,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2053,"of Healing",2333,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2054,"of Healing",2334,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2055,"of Healing",2335,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2056,"of Healing",2336,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2057,"of Healing",2337,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2058,"of Healing",2338,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2059,"of Healing",2339,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2060,"of Healing",2340,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2061,"of Healing",2341,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2062,"of Healing",2342,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2063,"of Healing",2343,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2064,"of Healing",2344,0,0,,,"of Healing",,,,,,,,,,,,,,,,0xFF01FE,
2067,"of Concentration",2363,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2068,"of Concentration",2364,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2069,"of Concentration",2365,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2070,"of Concentration",2366,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2071,"of Concentration",2367,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2072,"of Concentration",2368,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2073,"of Concentration",2369,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2074,"of Concentration",2370,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2075,"of Concentration",2371,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2076,"of Concentration",2372,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2077,"of Concentration",2373,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2078,"of Concentration",2374,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2079,"of Concentration",2375,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2080,"of Concentration",2376,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2081,"of Concentration",2377,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2082,"of Concentration",2378,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2083,"of Concentration",2379,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2084,"of Concentration",2380,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2085,"of Concentration",2381,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2086,"of Concentration",2382,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2087,"of Concentration",2383,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2088,"of Concentration",2384,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2089,"of Concentration",2385,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2090,"of Concentration",2386,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2091,"of Concentration",2387,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2092,"of Concentration",2388,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2093,"of Concentration",2389,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2094,"of Concentration",2390,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2095,"of Concentration",2391,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2096,"of Concentration",2392,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2097,"of Concentration",2393,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2098,"of Concentration",2394,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2099,"of Concentration",2395,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2100,"of Concentration",2396,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2101,"of Concentration",2397,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2102,"of Concentration",2398,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2103,"of Concentration",2399,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2104,"of Concentration",2400,0,0,,,"of Concentration",,,,,,,,,,,,,,,,0xFF01FE,
2105,"of Regeneration",2401,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2106,"of Regeneration",2402,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2107,"of Regeneration",2403,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2108,"of Regeneration",2404,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2109,"of Regeneration",2405,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2110,"of Regeneration",2406,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2111,"of Regeneration",2407,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2112,"of Regeneration",2408,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2113,"of Regeneration",2409,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2114,"of Regeneration",2410,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2115,"of Regeneration",2411,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2116,"of Regeneration",2412,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2117,"of Regeneration",2413,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2118,"of Regeneration",2414,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2119,"of Regeneration",2415,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2120,"of Regeneration",2416,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2121,"of Regeneration",2417,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2122,"of Regeneration",2418,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2123,"of Regeneration",2419,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2124,"of Regeneration",2420,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2125,"of Regeneration",2421,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2126,"of Regeneration",2422,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2127,"of Regeneration",2423,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2128,"of Regeneration",2424,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2129,"of Regeneration",2425,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2130,"of Regeneration",2426,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2131,"of Regeneration",2427,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2132,"of Regeneration",2428,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2133,"of Regeneration",2429,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2134,"of Regeneration",2430,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2135,"of Regeneration",2431,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2136,"of Regeneration",2432,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2137,"of Regeneration",2433,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2138,"of Regeneration",2434,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2139,"of Regeneration",2435,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2140,"of Regeneration",2436,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2141,"of Regeneration",2437,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2142,"of Regeneration",2438,0,0,,,"of Regeneration",,,,,,,,,,,,,,,,0xFF01FE,
2143,"",366,359,2607,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2144,"",366,359,2607,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2145,"",361,359,2608,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2146,"",361,2316,2373,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2147,"",366,2316,2372,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2148,"",361,2317,2372,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2149,"",367,358,361,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2150,"",362,363,361,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2151,"",362,358,366,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2152,"",366,364,2608,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2153,"",366,2317,2373,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2154,"",367,363,366,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2155,"",1068,1118,2612,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2156,"",1068,2321,2377,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2157,"",684,883,1068,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2158,"",410,403,409,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2159,"",409,405,2609,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2160,"",409,2319,2375,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2161,"",366,364,2610,,,"of Sorcery",,,,,,,,,,,,,,,,0xFFBDFF,
2162,"",366,2318,2373,,,"of Restoration",,,,,,,,,,,,,,,,0xFFBDFF,
2163,"",367,363,371,,,"of Striking",,,,,,,,,,,,,,,,0xFFBDFF,
2164,"",0,0,0,,,"Stat Sta 15",,,,,,,,,,,,,,,,0xFF01FE,
