id;value;displayid;
28489;Monster - Work Wrench, Ethereal (Red Glow);39679;
28676;Heart of Urtrak;3320;
28738;Monster - Staff, Benediction;31347;
28739;Monster - Staff, Anathema;31346;
28905;Monster - Claw, Badass;40874;
29041;Draenethyst Crystal of Command;36597;
29120;Pattern: Truefaith Vestments;1102;
29210;Assassin's Throwing Axe;26358;
29225;zzoldSwift Warstrider;44585;
29410;Monster - Mace2H, Warhammer Ebony - White Flame;40660;
29419;Monster - Glaive - 3 Blade Purple - Ethereal, Ethereum (Red Glow);40669;
29565;Raptor Liver;3759;
29645;Monster - Sword2H, Draenei A02 Rusty;41309;
29712;Monster - Axe, Draenei C01 Ice;41358;
29828;Rogue 150 Epic Test Dagger 1800;35819;
29841;QAEnchant Weapon Sunfire;7899;
29871;QAEnchant Chest +15 Spirit;7899;
30287;Mantle of Arcane Mastery;17234;
30288;Cenarion Warden's Gloves;42516;
30289;Cenarion Warden's Belt;41821;
30414;Monster - Axe, 2H Gorehowl (GROM HELLSCREAM ONLY);41985;
30418;Darkspear (Purple Glow);41999;
30491;General's Plate Greaves Tier 2;42168;
30595;Legion Codex Key;14993;
30760;Formal Draenic Robe;42771;
31266;(Action Figure) Tauren Hunter Polearm;43771;
32093;Chancellor's Dreadweave Gloves;41203;
32094;Chancellor's Dreadweave Hood;42194;
32095;Chancellor's Dreadweave Leggings;41205;
32096;Chancellor's Dreadweave Mantle;41206;
32097;Chancellor's Dreadweave Robe;41207;
32098;Chancellor's Mooncloth Cowl;42195;
32099;Chancellor's Mooncloth Legguards;41220;
32100;Chancellor's Mooncloth Mitts;41218;
32101;Chancellor's Mooncloth Shoulderpads;41221;
32102;Chancellor's Mooncloth Vestments;41222;
32103;Chancellor's Satin Gloves;41218;
32104;Chancellor's Satin Hood;42195;
32105;Chancellor's Satin Leggings;41220;
32106;Chancellor's Satin Mantle;41221;
32107;Chancellor's Satin Robe;41222;
32108;Chancellor's Silk Amice;41187;
32109;Chancellor's Silk Cowl;42196;
32110;Chancellor's Silk Handguards;41189;
32111;Chancellor's Silk Raiment;41190;
32112;Chancellor's Silk Trousers;41191;
32113;Chancellor's Dragonhide Gloves;43573;
32114;Chancellor's Dragonhide Helm;41796;
32115;Chancellor's Dragonhide Legguards;41210;
32116;Chancellor's Dragonhide Spaulders;41211;
32117;Chancellor's Dragonhide Tunic;41212;
32118;Chancellor's Kodohide Gloves;43573;
32119;Chancellor's Kodohide Helm;41796;
32120;Chancellor's Leather Legguards;41215;
32121;Chancellor's Kodohide Spaulders;41211;
32122;Chancellor's Kodohide Legguards;41210;
32123;Chancellor's Kodohide Tunic;41212;
32124;Chancellor's Leather Gloves;41213;
32125;Chancellor's Leather Helm;41797;
32126;Chancellor's Leather Spaulders;41216;
32127;Chancellor's Leather Tunic;41217;
32128;Chancellor's Wyrmhide Gloves;43573;
32129;Chancellor's Wyrmhide Helm;41796;
32130;Chancellor's Wyrmhide Legguards;41210;
32131;Chancellor's Wyrmhide Spaulders;41211;
32132;Chancellor's Wyrmhide Tunic;41212;
32133;Chancellor's Chain Armor;41196;
32134;Chancellor's Chain Gauntlets;41198;
32135;Chancellor's Chain Helm;41200;
32136;Chancellor's Chain Leggings;41201;
32137;Chancellor's Chain Spaulders;41202;
32138;Chancellor's Linked Armor;32103;
32139;Chancellor's Linked Gauntlets;32100;
32140;Chancellor's Linked Helm;32133;
32141;Chancellor's Linked Leggings;32127;
32142;Chancellor's Linked Spaulders;32128;
32143;Chancellor's Mail Armor;32103;
32144;Chancellor's Mail Gauntlets;32100;
32145;Chancellor's Mail Helm;32133;
32146;Chancellor's Mail Leggings;32127;
32147;Chancellor's Mail Spaulders;32128;
32149;Chancellor's Ringmail Gloves;32100;
32150;Chancellor's Ringmail Headpiece;32133;
32151;Chancellor's Ringmail Legguards;32127;
32152;Chancellor's Ringmail Shoulders;32128;
32153;Chancellor's Lamellar Chestpiece;38292;
32154;Chancellor's Lamellar Gauntlets;30321;
32155;Chancellor's Lamellar Helm;38294;
32156;Chancellor's Lamellar Legguards;38295;
32157;Chancellor's Lamellar Shoulders;38296;
32158;Chancellor's Ornamented Chestplate;38292;
32159;Chancellor's Ornamented Gloves;30321;
32160;Chancellor's Ornamented Headguard;38294;
32161;Chancellor's Ornamented Leggings;38295;
32162;Chancellor's Ornamented Spaulders;38296;
32163;Chancellor's Plate Chestpiece;41183;
32164;Chancellor's Plate Gauntlets;26753;
32165;Chancellor's Plate Helm;41184;
32166;Chancellor's Plate Legguards;41185;
32167;Chancellor's Plate Shoulders;41186;
32168;Chancellor's Scaled Chestpiece;38292;
32169;Chancellor's Scaled Gauntlets;30321;
32170;Chancellor's Scaled Helm;38294;
32171;Chancellor's Scaled Legguards;38295;
32172;Chancellor's Scaled Shoulders;38296;
32173;Chancellor's Bonecracker;42080;
32174;Chancellor's Cleaver;42082;
32175;Chancellor's Hacker;40960;
32176;Chancellor's Pummeler;42080;
32177;Chancellor's Quickblade;42087;
32178;Chancellor's Shanker;42090;
32179;Chancellor's Shiv;42090;
32180;Chancellor's Slicer;42087;
32181;Chancellor's Bonegrinder;42081;
32182;Chancellor's Decapitator;42083;
32183;Chancellor's Maul;40958;
32184;Chancellor's Painsaw;42086;
32185;Chancellor's War Staff;42091;
32186;Chancellor's Warblade;31996;
32187;Chancellor's Heavy Crossbow;42084;
32188;Chancellor's Left Ripper;42085;
32189;Chancellor's Right Ripper;42088;
32190;Chancellor's Spellblade;31379;
32192;Chancellor's Barricade;40976;
32407;Creature - Maiev's Glaive;44842;
32414;Tom's Legs A;40487;
32415;Tom's Legs B;40487;
32416;Tom's Legs C;40487;
32417;Tom's Legs 1;40487;
32418;Tom's Legs 2;40487;
32419;Tom's Legs 3;40487;
32421;Tom's Axe A;43539;
32422;Tom's Axe B;43539;
32465;Fortune Coin;44946;
32466;Bland Blade;41428;
32482;Touch of Victory;41367;
32615;Monster - Black Temple - Sword, 1H - Shadowmoon Soldier;45117;
32618;[DEPRECATED]Crystalforged Darkrune;45112;
32633;Monster - Glavie, Illidan - Black Temple (Left Hand);45146;
32841;Monster - Dagger, Fang of Vashj;45493;
32914;Bland Shiv;36741;
32949;Unusually Slow Sword;45692;
32950;Unusually Slow Mace;45693;
32954;Tom's Boots 1;29863;
32955;Tom's Boots 2;29863;
32956;Tom's Boots 3;29863;
32957;Tom's Bracer 1;29859;
32958;Tom's Bracer 2;29859;
32959;Tom's Bracer 3;29859;
32973;General's Mooncloth Cuffs;41255;
32974;General's Mooncloth Belt;41475;
32975;General's Mooncloth Slippers;41164;
32976;Marshal's Mooncloth Belt;41475;
32977;Marshal's Mooncloth Cuffs;41272;
32978;Marshal's Mooncloth Slippers;41484;
32982;General's Ornamented Belt;41165;
32983;General's Ornamented Bracers;41257;
32984;General's Ornamented Greaves;41167;
32985;Marshal's Ornamented Belt;41165;
32986;Marshal's Ornamented Bracers;41275;
32987;Marshal's Ornamented Greaves;41167;
32991;General's Ringmail Bracers;41259;
32992;General's Ringmail Girdle;41477;
32993;General's Ringmail Sabatons;41481;
32994;Marshal's Ringmail Bracers;41259;
32995;Marshal's Ringmail Girdle;41477;
32996;Marshal's Ringmail Sabatons;41481;
33089;Monster - Mutton;46177;
33121;Tarnished Promise Ring;31906;
33197;Mossy Necklace;9858;
33316;Tome of Arcane Brilliance;1103;
33350;Frostmourne Art Demo;46609;
33475;Frostmourne;46609;
33482;Cobra-Lash Boots;45845;
33604;Plague Shooter;46763;
33610;Shaghide Boar Heart;3422;
33959;Ring of Ghoulish Delight;47144;
33964;Helm of the Stormcaller;47037;
33987;Indalamar's Ring of 200 Spell Crit;26537;
33997;Indalamar's Ring of 400 Attack Power;26537;
34025;Clayton's Test Item;47264;
34030;Clayton's Test Item Two;47270;
34044;B-Ball;29131;
34107;Tattered Shoulderpads;47454;
34144;Branch of Destruction;47488;
34145;Rod of Devastation;55480;
34146;Red Death;47488;
34147;Silverstave;47487;
34148;Purified Silverstave;47487;
34149;Lightstave;47487;
34158;Team A Tabard;44439;
34187;Dragon Skull;47526;
34219;Armor Test Item;45864;
34415;Crystaline Shard Shield;25134;
34589;Monster - Shield, Shattered Sun D01 Red;47921;
34590;Monster - Shield, Shattered Sun D01 Yellow;47911;
34591;Monster - Shield, Shattered Sun D01 White;47908;
34694;Monster - Sword2H, Horde PvP (Green);48193;
34716;Silver Cufflinks;48228;
34718;Black Leather Shoes;48231;
34735;Northrend Meat 01;44290;
34737;Northrend Meat 03;44290;
34738;Northrend Meat 04;44290;
34739;Northrend Meat 05;44290;
34740;Northrend Meat 06;44290;
34741;Northrend Meat 07;44290;
34742;Northrend Meat 08;44290;
34743;Northrend Meat 09;44290;
34744;Northrend Meat 10;44290;
34745;Northrend Meat 11;44290;
34746;Northrend Meat 12;44290;
34784;Monster - Item, Fishing Pole (Tuskarr);48249;
34880;Monster - Sword, 1H Outland Raid D02;48402;
34967;Juno's Test Gem;43108;
35555;Plans: Sunblessed Breastplate;7085;
35757;Monster - Sword2H, Northrend C02 Red (Red Flame);49086;
35777;Skadir Navigation Chart - Part 3;32845;
35840;Stone Hunk O' Gargoyle;4717;
35854;Scarlet Seal;49130;
35876;Talbuk Cape;37556;
36454;Domed Buckler;52176;
36477;Twin-Edged Stiletto;50119;
36491;Serrated Maul;50200;
36505;Frosted Steel Mallet;50319;
36519;Moonlit Katana;50264;
36533;Adorned Broadsword;50326;
36561;Mummified Paw;50370;
36575;Dragonflayer Hatchet;50068;
36603;Archaic Longspear;50349;
36617;Yielding Bow;50150;
36631;Horned Crossbow;50163;
36645;Tuskarr Boomstick;18405;
36659;Shivery Wand;50361;
36673;Wise Dagger;50129;
36687;Illuminated Scepter;50208;
36701;Pine Needle Staff;50346;
36715;Runed Shuriken;40002;
36795;Unhinged Claw;6636;
36799;Mana Gem;1659;
36866;HF BLUE Leather DPS Chest;31639;
36867;HF BLUE Plate DPS Chest;26871;
36942;Frostmourne;46609;
37126;Clayton's Test Item Three;47264;
37154;Shadowy Gloves;16946;
37174;Rippling Azure Cloak;29719;
37175;Glassy Silver Bracers;50917;
37176;Cavern Leather Treads;50918;
37244;Fungi-Coated Boots;52308;
37245;Tangled Web Bindings;52312;
37278;BT47 Cloth Healer Belt2;51042;
37279;BT48 Cloth Spell Bracer3;51044;
37281;BT52 Cloth Healer Chest2;51135;
37284;BT55 Cloth Spell Boots4;51138;
37285;BT56 Cloth Spell Legs4;51140;
37286;BT57 Cloth Healer Glove2;51136;
37295;HF28 Cloth Spell Head4;51051;
37296;BT59 Cloth Spell Gloves4 ;51145;
37315;BT59 Leather Physical Boots4;56324;
37316;HF28 Leather Physical Legs4 ;49241;
37317;BT56 Leather Healer Boots2;49261;
37318;BT55 Leather Physical Gloves4;56322;
37321;BT52 Leather Healer Legs2;49241;
37323;BT48 Leather Physical Belt3;56318;
37324;BT47 Leather Physical Gloves3;56314;
37326;Formula: Enchant Bracer - Major Spirit;11431;
37329;Formula: Enchant Weapon - Exceptional Spirit;11431;
37335;Formula: Enchant Cloak - Superior Agility;11431;
37336;Formula: Enchant Chest - Greater Dodge;11431;
37337;Formula: Enchant Bracer - Greater Stats;11431;
37338;Formula: Enchant Weapon - Greater Savagery;11431;
37343;Formula: Enchant Weapon - Exceptional Agility;11431;
37345;Formula: Enchant Gloves - Greater Assault;11431;
37346;Formula: Enchant Bracer - Expertise;11431;
37348;Formula: Enchant Cloak - Haste;9135;
37444;Wavekeeper's Helm;59543;
37448;BT47 Mail Physical Legs3 ;56315;
37450;BT48 Mail Healer Chest3 ;51109;
37451;BT49 Mail Physical Belt3;54935;
37453;BT59 Mail Physical Belt4;51146;
37454;HF28 Mail Physical Chest4;51071;
37455;BT56 Mail Healer Gloves2;51141;
37457;BT55 Mail Physical Legs4;56323;
37466;BT59 Plate Physical Chest4;56326;
37468;HF28 Plate Physical Boots4;51086;
37469;BT57 Plate Healer Bracer2;51144;
37470;BT56 Plate Physical Shoulders4;49512;
37472;BT49 Plate Physical Bracer;56321;
37473;BT48 Plate Healer Head2;51527;
37474;BT47 Plate Physical Boots3;56316;
37477;Lost Crusader Chestplate;51087;
37534;BT56 Thrown2 ;40005;
37536;BT57 Fast Mace2;49233;
37579;Monster - Mace1H, Prince Arthas;49829;
37598;Swift Zhevra OLD;49870;
37611;Epic Bland Dagger;36741;
37649;Quarry Chisel;49373;
37697;Trade District Knife;50971;
37698;Spaulders of Elder's Square;51577;
37699;Festival Lane Girdle;51610;
37827;Brewfest Kodo;29447;
37839;Abomination Stitching;21416;
38052;DB42 Leather Healer Shoulder;49847;
38164;TEST HASTE RING (1500);26391;
38243;Ravaging Steelfist;50533;
38244;Valorous Exterminator;50532;
38245;Crystalline Providence;50535;
38246;Skull-Forged Blunderbuss;50534;
38247;Entrail Render;49373;
38248;Torch of the Fallen Souls;50536;
38254;BTBlue Spell Cloak1;15206;
38255;BTBlue Physical Cloak1;23043;
38256;BTBlue Healer Cloak1;49231;
38265;[PH] Reins of the Black Warp Stalker;44590;
38270;Slab of Blubber;22024;
38271;Lean Flank;44290;
38272;Bloody Giblets;13531;
38282;Bland Two-Handed Blade;50572;
38307;Crafty's Bottomless Inscription Bag;34780;
38377;Dragonscale Leg Armor;50675;
38378;Wyrmscale Leg Armor;37083;
38387;Grizzled Hat;50680;
38388;Cap of the North;50680;
38389;Comfy Raccoonskin Hat;50680;
38390;The Rugged Marksman;50680;
38442;Mail Melee Leatherworking Chest;16700;
38443;Mail Melee Leatherworking Shoulders;16706;
38444;Mail Melee Leatherworking Bracer;17171;
38445;Mail Caster Leatherworking Helm;18418;
38448;Leather Melee Leatherworking Gloves;17069;
38468;Kalu'ak Peacebringer;50603;
38469;QA Test Slow Fist Weapon;50708;
38471;QA Test Slow Gun;8256;
38480;QA Test Slow Two-Handed Mace;50713;
38481;QA Test Slow Two-Handed Axe;3797;
38484;QA Test +2000 Spell Power Ring;31664;
38496;QA Test Gem Bracers;9894;
38497;QA Test Meta Hat;18422;
38524;Carapace of the Scarlet Commander;56373;
38525;Jailor's Padded Cover;51286;
38527;Onslaught Scalemail Hauberk;51310;
38539;Sack of Gold;51978;
38567;Maraudine Prisoner Manifest;5563;
38572;Bounty Procurement Enhancer;43092;
38597;Pattern: Dark Arctic Boots;811;
38606;Battle-worn Axe;50886;
38625;Northern Icelip;50901;
38630;Runebladed Axe;50962;
38683;ObsoleteSigil of the Dark Rider (OLD);51588;
38691;Ancestral Claymore;51405;
38916;Enchant Weapon - Major Spirit;811;
39148;Baby Coralshell Turtle;51538;
39163;Test expire transform;51565;
39263;Dissevered Leggings;53902;
39302;Glyph of the Penguin;7270;
39364;Hood of the Titan Defender;51192;
39370;Keleseth's Persuader;51427;
39410;Gauntlets of Rampant Destruction;51859;
39440;Greaves of the Titan Protectorate;51878;
39460;Sabatons of the Rampaging Construct;51896;
39526;Coral Crusher;51802;
39527;Plated Darkfish;51803;
39687;Saronite Grenade;25482;
39743;Monster - Staff, Northrend Runed (Iron);53015;
39754;Monster - Sword, Northrend Iron Dwarf;52099;
39819;Bloodbinder's Runestone;34188;
39828;Punisher's Cloak;52423;
40218;CRobinson Plate Helm;52272;
40219;CRobinson Plate Shoulders;52287;
40220;CRobinson Plate Chest;52275;
40221;CRobinson Plate Belt;52276;
40222;CRobinson Plate Pants;52277;
40223;CRobinson Plate Boots;52278;
40224;CRobinson Plate Gloves;52279;
40225;CRobinson Leather Helm;52280;
40226;CRobinson Leather Shoulders;52281;
40227;CRobinson Leather Chest;52282;
40228;CRobinson Leather Belt;52283;
40229;CRobinson Leather Pants;52284;
40230;CRobinson Leather Boots;52288;
40231;CRobinson Leather Gloves;52286;
40307;TEST ARMOR DEATH KNIGHT HELM;52294;
40389;Vic's Emergency Diving Helm;45931;
40440;Brutal Gladiator's Dreadplate Chestpiece;49999;
40441;Brutal Gladiator's Dreadplate Gauntlets;49998;
40442;Brutal Gladiator's Dreadplate Helm;49685;
40443;Brutal Gladiator's Dreadplate Legguards;49996;
40444;Brutal Gladiator's Dreadplate Shoulders;49995;
40480;Naxxramas 40 Test God Sword;23875;
40481;ICECROWN TEST GOD BP;46351;
40553;Electrified Blade;52609;
40599;QA Test Ring +300 Hit Rating;7899;
40650;LK ARENA TEST WARRIOR BRACERS 213;45748;
40725;Steam-Powered Auctioneer;52704;
40727;Gnomish Gravity Well;8926;
40754;DEPRECATED Flame Red Ejector Seat;33436;
40762;Robinson Test Helm;57521;
40776;Personal Electromagnetic Pulse Generator;31199;
40777;Polar Bear Harness;40160;
40832;ObsoleteSigil of Pestilential Touch;51913;
40839;ObsoleteSigil of the Glorious Mistake;51913;
41091;Hand-Mounted Pyro Rocket;36529;
41093;Hyperspeed Accelerators;31198;
41111;Flexweave Underlay;52839;
41118;Nitro Boosts;52863;
41125;zzOLD;52742;
41147;Barrel o' Fun;46698;
41178;ZX-5103 Mechanical Suit;52918;
41342;Staff of the Shadow Flame (Purple Enchant);52991;
41403;ZZOLD Design: Insightful Earthsiege Diamond;6270;
41404;ZZOLD Design: Bracing Earthsiege Diamond;6270;
41405;ZZOLD Design: Eternal Earthsiege Diamond;6270;
41406;ZZOLD Design: Powerful Earthsiege Diamond;6270;
41407;ZZOLD Design: Relentless Earthsiege Diamond;6270;
41408;ZZOLD Design: Austere Earthsiege Diamond;6270;
41409;ZZOLD Design: Persistent Earthsiege Diamond;6270;
41410;ZZOLD Design: Trenchant Earthsiege Diamond;6270;
41411;ZZOLD Design: Invigorating Earthsiege Diamond;6270;
41412;ZZOLD Design: Beaming Earthsiege Diamond;6270;
41413;ZZOLD Design: Revitalizing Skyflare Diamond;6270;
41414;ZZOLD Design: Effulgent Skyflare Diamond;6270;
41415;ZZOLD Design: Tireless Skyflare Diamond;6270;
41416;ZZOLD Design: Forlorn Skyflare Diamond;6270;
41417;ZZOLD Design: Impassive Skyflare Diamond;6270;
41418;ZZOLD Design: Chaotic Skyflare Diamond;6270;
41419;ZZOLD Design: Destructive Skyflare Diamond;6270;
41420;ZZOLD Design: Ember Skyflare Diamond;6270;
41421;ZZOLD Design: Enigmatic Skyflare Diamond;6270;
41422;ZZOLD Design: Swift Skyflare Diamond;6270;
41423;ZZOLDDesign: Thundering Skyflare Diamond;6270;
41605;zzDEPRECATED Sanctified Spellthread;42717;
41804;Icemouth Waveskipper;53169;
41811;Meltwater Beardfish;53175;
42174;Pattern: Yellow Lumberjack Shirt;15274;
42179;Pattern: Green Workman's Shirt;15274;
42180;Pattern: Ebonweave;811;
42181;Pattern: Moonshroud;811;
42182;Pattern: Spellweave;811;
42186;Pattern: Frostweave Bag;811;
42189;Pattern: Wispcloak;811;
42190;Pattern: Deathchill Cloak;811;
42191;Pattern: Hat of Wintry Doom;811;
42192;Pattern: Silky Iceshard Boots;811;
42193;Pattern: Glacial Cord;811;
42194;Pattern: Frostmoon Pants;811;
42195;Pattern: Light Blessed Mittens;811;
42196;Pattern: Aurora Slippers;811;
42197;Pattern: Moonshroud Robe;1096;
42198;Pattern: Moonshroud Gloves;1096;
42199;Pattern: Ebonweave Robe;1096;
42200;Pattern: Ebonweave Gloves;1096;
42201;Pattern: Spellweave Robe;1096;
42202;Pattern: Spellweave Gloves;1096;
42238;Furious Gladiator's Waraxe;58932;
42590;TEST FRUITCAKE;33681;
42755;Monster - Staff, Xarantaur's Staff;53593;
42776;Monster - Gun, PvP Alliance;34116;
42875;Worg-Hide Pants;56581;
42885;Mountaineer's Helm;51891;
42886;Gloves of the Howling Peaks;56583;
42940;Monster - Mace, Zul'aman 1H - D02 Blue;53781;
42953;Strange Envelope;9152;
42975;Ace of Lords;31760;
42976;Lords Deck;31755;
42977;Two of Lords;31760;
42978;Three of Lords;31760;
42979;Four of Lords;31760;
42980;Five of Lords;31760;
42981;Six of Lords;31760;
42982;Seven of Lords;31760;
42983;Eight of Lords;31760;
43038;The Naked Bomb;7627;
43093;Monster - Staff, Dalaran;54100;
43097;Fur Lining - Attack Power;54103;
43267;Monster - Sword, Iblis (Back-Sheath);36376;
43302;Inscription of High Discipline;40107;
43303;Inscription of the Frostblade;40107;
43304;Inscription of Kings;40107;
43337;Deprecated Glyph of the Forest Lynx;52559;
43384;Deprecated Glyph of the Black Wolf;54596;
43460;Giantmaim Girdle;56712;
43468;Scroll of Protection VIII;1093;
43475;Grips of the Chilling Revenant ;54932;
43476;Trollwoven Breastplate;52514;
43614;Broken Wrath Elixir;55320;
43617;Monster - Staff, Dalaran Blue;55120;
43618;Monster - Staff, Dalaran Green;55121;
43619;Monster - Staff, Dalaran Red;55122;
43620;Broken Spellpower Elixir;55318;
43621;Broken Noggenfogger Elixir;55319;
43648;RESILIENCE TEST RING DO NOT LOCALIZE  ;52268;
43651;Crafty's Pole;20619;
43848;Bracers of Icy Resolve;51899;
43878;Mantle of Unholy Power;56572;
43895;Leggings of Silent Echoes;56568;
43922;Honed Lightblade;49199;
43936;Battlesurgeon's Gauntlets;56331;
43938;Belt of Rising Hope;54812;
43963;Reins of the Brown Polar Bear;56649;
43964;Reins of the Black Polar Bear;56647;
44090;Test Mail Shoulder 2;15809;
44191;Ice-Rimed Chopper;53056;
44236;Monster - Item, Harpoon (2H);7459;
44298;Brightly Hued Egg;56283;
44299;Crinkly Grass;1442;
44300;Smashed Basket;56288;
44333;Ghostcrawler's Greaves;56398;
44428;Dark Frostscale Chestpiece;55018;
44578;Ruined Herbs;9733;
44580;Potion Goo;53565;
44598;Shrapnel Grenade;25482;
44604;Borrowed Broom;46701;
44620;Glass of Vintage Dalaran Red;18060;
44646;Dalaran Bandage;11908;
