long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
8301,"World\Generic\Human\Passive Doodads\Books\Book_Dwarf_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8302,"world\generic\orc\passive doodads\bowls\bowlwood01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8303,"world\expansion02\doodads\generic\vrykul\brazier\vr_brazier_01_blue.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8304,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_ANVIL.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8305,"WORLD\EXPANSION02\DOODADS\ZULDRAK\GUNDRAK\GUNDRAK_SHORT_DOOR.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8306,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\GUNDRAK_COLLISION_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8307,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\GUNDRAK_COLLISION_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8308,"WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SEWERDOOR_01.MDX",0,15030,0,15029,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8309,"World\Expansion02\Doodads\Generic\Inscription\Inscription_Scroll_Sealed01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8310,"World\Expansion02\Doodads\Generic\Inscription\Inscription_Scroll_RolledRed.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8311,"World\Expansion02\Doodads\Generic\Inscription\Inscription_Scroll_RolledGreen.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8312,"WORLD\EXPANSION02\DOODADS\LAKEWINTERGRASP\WG_SIEGE_DOOR.MDX",0,0,0,0,0,0,0,0,0,0,-16.8031311035,8.39923667908,0.1451099962,-2.57220697403,14.3633155823,13.3479385376,0,
8313,"World\Expansion02\Doodads\Ulduar\UL_Sigil01.mdx",0,15325,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8314,"World\Expansion02\Doodads\Ulduar\UL_Sigil02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8315,"World\Expansion02\Doodads\Ulduar\UL_Sigil03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8316,"World\Expansion02\Doodads\Ulduar\UL_Sigil04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8317,"World\Expansion02\Doodads\Ulduar\UL_Sigil05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8320,"WORLD\EXPANSION02\DOODADS\DALARAN\SEWER\DALARANSEWER_ARENAWATERFALL.MDX",0,0,0,0,0,0,0,0,0,0,-20.0382480621,-19.4081420898,-6.81174278259,19.7354755402,19.7613296509,35.3456840515,0,
8321,"World\Expansion01\Doodads\Generic\BloodElf\Books\BE_Book_Medium02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8322,"world\expansion02\doodads\scholazar\hatchwindow.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8323,"world\expansion02\doodads\dragonblight\dragonblight_iceshard_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8324,"world\expansion02\doodads\dragonblight\dragonblight_iceshard_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8325,"world\expansion02\doodads\dragonblight\dragonblight_iceshard_04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8326,"world\expansion02\doodads\dragonblight\dragonblight_iceshard_05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8327,"world\expansion02\doodads\dragonblight\dragonblight_iceshard_06.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8328,"world\expansion02\doodads\dragonblight\dragonblight_iceshard_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8329,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Plants_01_Q.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8330,"world\expansion02\doodads\azjol-nerub\azjol_webfloor_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8331,"world\expansion02\doodads\azjol-nerub\azjol_webfloor_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8332,"world\expansion02\doodads\azjol-nerub\azjol_webfloor_03b.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8333,"World\Generic\Human\Passive Doodads\Food\RoastBoarPlatter_nocollision.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8334,"world\expansion02\doodads\azjol-nerub\azjol_web_rope_straight_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8335,"world\wmo\northrend\buildings\human\nd_human_tower_open.wmo",0,0,0,0,0,0,0,0,0,0,-18.9883918762,-21.6637687683,-8.24348926544,21.9326133728,21.9158287048,66.7215499878,0,
8336,"world\expansion02\doodads\generic\human\hu_scaffolding02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8337,"world\expansion02\doodads\generic\human\hu_scaffolding.mdx",0,0,0,0,0,0,0,0,0,0,-5.80184602737,-3.98448896408,-2.52525806427,6.17460489273,2.3071410656,39.2538757324,0,
8338,"World\Generic\Dwarf\Passive Doodads\TavernStuff\AleKegs01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8339,"World\Generic\Human\Passive Doodads\Food\CheeseWedge01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8340,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnPoppy1\ElwynnPoppy1.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8341,"World\Expansion02\Doodads\Generic\Titan\TI_Obelisk01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8342,"World\Expansion02\Doodads\Generic\Titan\TI_Disc_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8343,"World\Expansion02\Doodads\Generic\Titan\TI_SpinningPiece01.mdx",0,0,0,0,0,0,0,0,0,0,-5.15126991272,-5.16210985184,0.0514429993927,5.18577098846,5.17493009567,1.25248396397,0,
8344,"world\expansion02\doodads\generic\wolvar\wolvar_forge.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8345,"World\Generic\Human\Passive Doodads\Books\Book_Human_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8346,"World\Generic\Human\Passive Doodads\Books\BookMedium02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8347,"World\Generic\Human\Passive Doodads\Books\BookSmallOpen01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8348,"World\Expansion01\Doodads\Generic\BloodElf\Books\BE_Book_Small02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8349,"World\Generic\Gnome\Passive Doodads\GnomeRoboArm\GnomeRoboArm.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8350,"World\Generic\Human\Passive Doodads\Books\Book_Dwarf_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8351,"World\Generic\Human\Passive Doodads\Books\Book_Troll_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8352,"World\Generic\Human\Passive Doodads\Books\BookSmall04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8353,"World\Expansion02\Doodads\Riplash\ND_NightElfRuins_13.mdx",0,0,0,0,0,0,0,0,0,0,-1.4386190176,-1.65447795391,-0.537542998791,1.16895103455,1.6919529438,2.80763196945,0,
8354,"World\Expansion02\Doodads\Riplash\ND_NightElfRuins_14.mdx",0,0,0,0,0,0,0,0,0,0,-2.87081503868,-1.73955702782,-0.117178998888,2.83940196037,1.754529953,5.85414791107,0,
8355,"World\Expansion02\Doodads\Riplash\ND_NightElfRuins_15.mdx",0,0,0,0,0,0,0,0,0,0,-0.91913497448,-0.971265017986,-0.0580830015242,0.90418702364,0.908334970474,1.84865295887,0,
8356,"World\Expansion02\Doodads\Riplash\ND_NightElfRuins_03.mdx",0,0,0,0,0,0,0,0,0,0,-4.12196207047,-3.57368803024,-0.212275996804,3.31797194481,3.76605510712,9.43039703369,0,
8357,"World\Expansion02\Doodads\Generic\Scourge\SC_WeaponRack-Empty.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8358,"world\expansion02\doodads\generic\human\hu_tarp_boxes.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8359,"world\expansion02\doodads\generic\human\torch\northrendtorch_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8360,"world\expansion02\doodads\generic\human\tents\hu_tent02.mdx",0,0,0,0,0,0,0,0,0,0,-4.57945823669,-2.10716104507,-0.132772997022,2.06398200989,2.00898098946,5.03299999237,0,
8361,"world\expansion01\doodads\hellfirepeninsula\supplies\hellfiresupplies_06.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8362,"world\expansion02\doodads\generic\argentcrusade\argentcrusade_banner02.mdx",0,0,0,0,0,0,0,0,0,0,-0.00953999999911,-1.02558898926,0.00762999989092,0.455704987049,1.0220849514,4.60877609253,0,
8363,"World\Expansion01\Doodads\Generic\BloodElf\Cups\BE_Cup01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8364,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueCistern.mdx",0,0,0,0,0,0,0,0,0,0,-7.44274091721,-12.4253883362,-0.249493002892,13.8002071381,11.6450796127,17.5643692017,0,
8365,"World\Expansion02\Doodads\Generic\Scourge\SC_BloodOrb.mdx",0,0,0,0,0,0,0,0,0,0,-0.446842998266,-0.44685998559,-0.00193999998737,0.447445988655,0.447429001331,1.91560697556,0,
8366,"world\expansion02\doodads\generic\scourge\sc_tent1.mdx",0,0,0,0,0,0,0,0,0,0,-10.1896867752,-10.6203536987,-1.19696295261,11.1867733002,10.6215486526,14.9531755447,0,
8367,"World\Generic\Human\Passive Doodads\Mugs\Goldgoblet01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8368,"World\Expansion01\Doodads\Generic\Tradeskill\JewelCrafting\JewelCraft_Figurine02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8369,"world\expansion02\doodads\icecrown\trees\icecrown_tree_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8370,"world\expansion02\doodads\icecrown\trees\icecrown_tree_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8371,"world\expansion02\doodads\icecrown\trees\icecrown_tree_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8372,"world\expansion02\doodads\icecrown\trees\icecrown_tree_04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8373,"world\expansion02\doodads\generic\scourge\sc_bonearm_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.257836014032,-0.90339499712,-0.0766059979796,0.0970610007644,0.0798669978976,0.111461997032,0,
8374,"world\expansion02\doodads\dragonblight\dragonblight_icecliff_05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8375,"world\lordaeron\arathi\passivedoodads\impalingstonecorpses\impalingstone_corpse_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.141467005014,-0.282822996378,-0.410407990217,0.281004995108,0.288980007172,1.66593599319,0,
8376,"world\lordaeron\arathi\passivedoodads\impalingstonecorpses\impalingstone_corpse_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8377,"world\lordaeron\plagueland\passivedoodads\bonespikes\bonespike_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8378,"world\lordaeron\plagueland\passivedoodads\bonespikes\bonespike_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8379,"World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_SkullPile_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.818167984486,-0.723251998425,-0.127400994301,0.818167984486,0.764898002148,0.876160979271,0,
8380,"World\Azeroth\Duskwood\PassiveDoodads\IronGate\GatePost.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8381,"WORLD\EXPANSION02\DOODADS\ICECROWN\ALLIANCE_GUNSHIP\AGS_BRASSCANNON.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8382,"world\expansion02\doodads\generic\human\hu_crane_dock.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8383,"World\Dreaming\PassiveDoodads\Flowers\DreamPurpleFlower03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8384,"World\Dreaming\PassiveDoodads\Flowers\DNRDreamPurpleFlower03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8385,"World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_Lever.mdx",0,0,0,0,0,0,15027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8386,"World\wmo\Dungeon\Nexus\Platforms\Nexus_Raid_Floating_platform_D.wmo",0,0,0,0,0,0,0,0,0,0,-146.849945068,-251.215240479,-53.0406494141,145.01322937,249.16847229,299.677612305,0,
8387,"world\wmo\dungeon\nexus\platforms\nexus_raid_floating_platform.wmo",0,0,0,0,0,0,0,0,0,0,-143.493057251,-124.059562683,-51.1105270386,143.214492798,122.308891296,54.7981948853,0,
8388,"World\Expansion01\Doodads\Generic\Vrykul\WeaponRacks\VR_WeaponRack_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8389,"World\Expansion02\Doodads\Generic\Scourge\SC_BoneArm_Green_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.257836014032,-0.90339499712,-0.0766059979796,0.0970610007644,0.0798669978976,0.111461997032,0,
8390,"world\expansion02\doodads\nexus\nexus_raid_floating_platform_model.mdx",0,15033,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8391,"World\wmo\transports\WMO_elevators\org_arena_elevator_transport.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8392,"World\Generic\Human\Passive Doodads\Food&Utensils\Cleaver01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8393,"WORLD\EXPANSION02\DOODADS\AZJOL-NERUB\AZJOL_CONSOLE_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8394,"WORLD\EXPANSION02\DOODADS\AZJOL-NERUB\AZJOL_PLATFORM_TOP_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8395,"world\expansion02\doodads\dalaran\tradeskill_firstaid_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8396,"world\expansion02\doodads\generic\potions\potion_red04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8397,"world\generic\orc\passive doodads\tents\orctent02.mdx",0,0,0,0,0,0,0,0,0,0,-5.89879512787,-4.94939422607,-0.963041007519,5.92556619644,5.31660079956,5.91123914719,0,
8398,"world\expansion02\doodads\generic\highelf\he_tent_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8399,"world\expansion02\doodads\dalaran\dalaran_rug_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8400,"world\generic\human\passive doodads\ballistaruins\ballistawheel01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8401,"world\generic\human\passive doodads\catapultruins\catapultwheel01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8402,"world\generic\darkirondwarf\passive doodads\grindingwheels\darkirongrindingwheel.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8403,"world\generic\dwarf\passive doodads\tools\mallet01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8404,"world\generic\passivedoodads\engineering\spring02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8405,"world\expansion01\doodads\hellfirepeninsula\supplies\hellfiresupplies_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8406,"world\expansion01\doodads\hellfirepeninsula\supplies\hellfiresupplies_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8407,"world\expansion01\doodads\hellfirepeninsula\supplies\hellfiresupplies_04.mdx",0,0,0,0,0,0,0,0,0,0,-4.15450000763,-2.58135008812,-0.0665320008993,4.35290908813,2.5849750042,4.97403717041,0,
8408,"world\expansion01\doodads\hellfirepeninsula\supplies\hellfiresupplies_05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8409,"WORLD\WMO\TRANSPORTS\WMO_ELEVATORS\ND_ICEBREAKER_SHIP_BG_TRANSPORT.WMO",0,0,0,0,0,0,0,0,0,0,-60.7107543945,-14.8757095337,-10.5453443527,50.1500511169,14.8757133484,62.6377182007,0,
8410,"WORLD\WMO\TRANSPORTS\WMO_ELEVATORS\ND_SHIP_UD_BG_TRANSPORT.WMO",0,0,0,0,0,0,0,0,0,0,-60.4343833923,-25.8159332275,-7.83980083466,47.7833518982,27.0604972839,61.8325881958,0,
8411,"WORLD\GENERIC\HUMAN\ACTIVEDOODADS\GATE\ALLIANCE_BOAT_GATE_BG.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8412,"WORLD\GENERIC\HORDE\ACTIVEDOODADS\GATE\HORDE_BOAT_GATE_BG.MDX",0,15031,0,15032,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8413,"WORLD\EXPANSION02\DOODADS\ZULDRAK\GUNDRAK\GUNDRAK_TRAPDOOR_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8414,"world\expansion02\doodads\generic\scourge\sc_meatwagon_01_broken.mdx",0,0,0,0,0,0,0,0,0,0,-4.78953695297,-4.41936779022,-0.753654003143,6.67726421356,4.59534788132,4.38362979889,0,
8415,"world\expansion02\doodads\generic\scourge\sc_wagon_02_broken.mdx",0,0,0,0,0,0,0,0,0,0,-3.51857805252,-2.89759302139,-1.10209703445,4.39894676208,3.28938388824,2.56755208969,0,
8416,"world\generic\passivedoodads\weapons\shield_pvpalliance.mdx",0,0,0,0,0,0,0,0,0,0,-0.511525988579,-0.134527996182,-0.447221010923,0.493351012468,0.128619998693,0.487931013107,0,
8417,"world\expansion02\doodads\generic\northrend_helm_05.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8418,"world\expansion02\doodads\generic\northrend_shoulder_02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8419,"World\Generic\Human\Passive Doodads\Armor\ArmorBreastplateGold.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8420,"World\Expansion02\Doodads\Scholazar\Sholazar_Crystal_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8421,"World\Generic\Orc\Passive Doodads\Tents\DurotarOrcTent01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8422,"World\Generic\Orc\Passive Doodads\Tents\DurotarOrcTent02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8423,"World\Azeroth\BurningSteppes\PassiveDoodads\OrcTents\OrcTent.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8424,"World\Expansion01\Doodads\Silvermoon\Flowers\SilvermoonFlower04.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8425,"world\expansion02\doodads\grizzlyhills\trees\grizzlyhills_shrubs03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8426,"World\Expansion02\Doodads\GrizzlyHills\Trees\GrizzlyHills_Yellowflower01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8427,"World\Expansion02\Doodads\GrizzlyHills\Trees\GrizzlyHills_Shrubs01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8428,"world\expansion02\doodads\boreantundra\bushes\borean_shrub_03.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8429,"world\expansion02\doodads\dragonblight\dragonblight_fires_lower_east_02.mdx",0,0,0,0,0,0,0,0,0,0,-62.3019294739,-38.0478439331,-29.8874034882,62.3925857544,38.0478935242,221.863479614,0,
8430,"world\expansion02\doodads\dragonblight\dragonblight_fires_lower_west_03.mdx",0,0,0,0,0,0,0,0,0,0,-31.0170249939,-35.6674613953,-20.4722976685,31.0168323517,35.6675376892,63.687412262,0,
8431,"world\expansion02\doodads\dragonblight\dragonblight_fires_upper_east_01.mdx",0,0,0,0,0,0,0,0,0,0,-56.5995635986,-71.7229003906,-22.0674438477,56.5993804932,72.0997085571,62.0084762573,0,
8432,"world\expansion02\doodads\dragonblight\dragonblight_fires_upper_north_03.mdx",0,0,0,0,0,0,0,0,0,0,-73.3801193237,-43.2289619446,-21.8579502106,33.1254692078,41.0395393372,279.526519775,0,
8433,"world\expansion02\doodads\dragonblight\dragonblight_fires_upper_west_02.mdx",0,0,0,0,0,0,0,0,0,0,-54.7723007202,-51.0849494934,-18.3918094635,51.7730712891,63.7971382141,227.402114868,0,
8434,"world\expansion02\doodads\dragonblight\dragonblight_fires_lower_01.mdx",0,0,0,0,0,0,0,0,0,0,-67.6211547852,-38.5576667786,-28.4930076599,57.0733566284,37.5380744934,223.257873535,0,
8435,"world\dreaming\passivedoodads\flowers\dnrdreamdroopingflower01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8436,"world\dreaming\passivedoodads\flowers\dnrdreamorangeflower01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8437,"world\expansion01\doodads\silvermoon\flowers\silvermoonflower01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8438,"world\expansion01\doodads\silvermoon\flowers\silvermoonflower02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8439,"World\Expansion02\Doodads\CrystalsongForest\Trees\CrystallineHeartwood01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8440,"World\Expansion02\Doodads\Stormpeaks\Rocs\SP_RocNest03collision.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8441,"World\Generic\PassiveDoodads\Furniture\Containers\TitanChest_noAnim.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8442,"World\Expansion02\Doodads\Generic\Forsaken\FK_ChemistrySet_05.mdx",0,0,0,0,0,0,0,0,0,0,-0.814310014248,-2.00237488747,-0.131990000606,0.845005989075,2.05798411369,3.57359695435,0,
8443,"World\Expansion02\Doodads\Generic\Forsaken\FK_ChemistrySet_06.mdx",0,0,0,0,0,0,0,0,0,0,-1.07707095146,-3.82143211365,-0.281060993671,1.16951298714,3.47898793221,5.8930439949,0,
8444,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueWagon.mdx",0,0,0,0,0,0,0,0,0,0,-6.65788507462,-10.7442817688,-0.21234600246,6.79491281509,11.2769317627,15.3187627792,0,
8445,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrelBroken01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8446,"World\Expansion02\Doodads\Generic\Forsaken\FK_PlagueBarrelBroken02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8447,"World\Expansion02\Doodads\Generic\Forsaken\FK_ChemistryTube_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8448,"World\Expansion02\Doodads\Generic\Potions\Potion_Blue01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8449,"World\Expansion02\Doodads\Generic\Potions\Potion_Black01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
8450,"world\generic\undead\passive doodads\signs\lordaeron_citybanner_01.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
